"","ratio","iteration","exact_solver_timeout","heuristic_timeout","exact_solver_exec_time","heuristic_exec_time","total_exec_time","exact_solver_new_solutions_count","heuristic_new_solutions_count","total_solutions_count","exact_solver_hypervolume","heuristic_hypervolume","final_hypervolume","method"
62,"30% : 70%",5,36.0,84.0,6.882828,1.0,7.882828,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
63,"20% : 80%",5,24.0,96.0,6.755615999999999,1.0,7.755615999999999,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
64,"10% : 90%",5,12.0,108.0,6.737544999999999,1.0,7.737544999999999,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
65,"0% : 100%",5,"",120.0,"",6.0,6.0,"",37.0,37.0,"",0.015245996659751923,0.015245996659751923,"gpba"
66,"100% : 0%",6,120.0,"",6.906451,"",6.906451,11.0,"",11.0,0.016400029591189014,"",0.016400029591189014,"gpba"
67,"90% : 10%",6,108.0,12.0,6.89914,1.0,7.89914,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
68,"80% : 20%",6,96.0,24.0,6.878291,1.0,7.878291,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
69,"70% : 30%",6,84.0,36.0,6.856020999999999,1.0,7.856020999999999,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
70,"60% : 40%",6,72.0,48.0,6.856216000000002,1.0,7.856216000000002,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
71,"50% : 50%",6,60.0,60.0,6.820743000000001,1.0,7.820743000000001,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
72,"40% : 60%",6,48.0,72.0,6.959219000000001,1.0,7.959219000000001,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
73,"30% : 70%",6,36.0,84.0,6.935851000000001,1.0,7.935851000000001,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
74,"20% : 80%",6,24.0,96.0,6.713507,1.0,7.713507,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
75,"10% : 90%",6,12.0,108.0,6.766528000000002,1.0,7.766528000000002,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
76,"0% : 100%",6,"",120.0,"",6.0,6.0,"",37.0,37.0,"",0.015245996659751923,0.015245996659751923,"gpba"
77,"100% : 0%",7,120.0,"",6.873164999999999,"",6.873164999999999,11.0,"",11.0,0.016400029591189014,"",0.016400029591189014,"gpba"
78,"90% : 10%",7,108.0,12.0,6.864350999999999,1.0,7.864350999999999,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
79,"80% : 20%",7,96.0,24.0,6.814858,1.0,7.814858,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
80,"70% : 30%",7,84.0,36.0,6.827337,1.0,7.827337,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
81,"60% : 40%",7,72.0,48.0,6.817160999999999,1.0,7.817160999999999,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
82,"50% : 50%",7,60.0,60.0,6.934426,1.0,7.934426,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
83,"40% : 60%",7,48.0,72.0,6.951117,1.0,7.951117,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
84,"30% : 70%",7,36.0,84.0,6.901385000000002,1.0,7.901385000000002,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
85,"20% : 80%",7,24.0,96.0,6.789905000000001,1.0,7.789905000000001,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
86,"10% : 90%",7,12.0,108.0,6.775645999999999,1.0,7.775645999999999,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
87,"0% : 100%",7,"",120.0,"",6.0,6.0,"",37.0,37.0,"",0.015245996659751923,0.015245996659751923,"gpba"
88,"100% : 0%",8,120.0,"",6.8480609999999995,"",6.8480609999999995,11.0,"",11.0,0.016400029591189014,"",0.016400029591189014,"gpba"
89,"90% : 10%",8,108.0,12.0,6.850958000000001,1.0,7.850958000000001,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
90,"80% : 20%",8,96.0,24.0,6.865254,1.0,7.865254,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
91,"70% : 30%",8,84.0,36.0,6.832760000000001,1.0,7.832760000000001,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
92,"60% : 40%",8,72.0,48.0,6.8415029999999994,1.0,7.8415029999999994,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
93,"50% : 50%",8,60.0,60.0,6.967651000000001,1.0,7.967651000000001,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
94,"40% : 60%",8,48.0,72.0,6.932774,1.0,7.932774,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
95,"30% : 70%",8,36.0,84.0,6.927166999999999,1.0,7.927166999999999,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
96,"20% : 80%",8,24.0,96.0,6.785876000000002,1.0,7.785876000000002,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
97,"10% : 90%",8,12.0,108.0,6.769624,1.0,7.769624,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
98,"0% : 100%",8,"",120.0,"",6.0,6.0,"",37.0,37.0,"",0.015245996659751923,0.015245996659751923,"gpba"
99,"100% : 0%",9,120.0,"",6.846476999999999,"",6.846476999999999,11.0,"",11.0,0.016400029591189014,"",0.016400029591189014,"gpba"
100,"90% : 10%",9,108.0,12.0,6.8757909999999995,1.0,7.8757909999999995,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
101,"80% : 20%",9,96.0,24.0,6.861059999999998,1.0,7.861059999999998,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
102,"70% : 30%",9,84.0,36.0,6.8101,1.0,7.8101,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
103,"60% : 40%",9,72.0,48.0,6.8015,1.0,7.8015,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
104,"50% : 50%",9,60.0,60.0,6.906379999999999,1.0,7.906379999999999,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
105,"40% : 60%",9,48.0,72.0,6.939817,1.0,7.939817,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
106,"30% : 70%",9,36.0,84.0,6.908060999999999,1.0,7.908060999999999,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
107,"20% : 80%",9,24.0,96.0,6.780335,1.0,7.780335,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
108,"10% : 90%",9,12.0,108.0,6.838832,1.0,7.838832,11.0,31.0,42.0,0.016400029591189014,0.016538564445601544,0.016538564445601544,"gpba"
109,"0% : 100%",9,"",120.0,"",6.0,6.0,"",37.0,37.0,"",0.015245996659751923,0.015245996659751923,"gpba"
