"","ratio","iteration","exact_solver_timeout","heuristic_timeout","exact_solver_exec_time","heuristic_exec_time","total_exec_time","exact_solver_new_solutions_count","heuristic_new_solutions_count","total_solutions_count","exact_solver_hypervolume","heuristic_hypervolume","final_hypervolume","method"
18,"30% : 70%",1,36.0,84.0,36.087758,84.0,120.08775800000001,3.0,745.0,748.0,0.3232946061334716,0.5883820854876134,0.5883820854876134,"aneja"
19,"20% : 80%",1,24.0,96.0,24.094171,96.0,120.094171,3.0,821.0,824.0,0.3232946061334716,0.5887615018884482,0.5887615018884482,"aneja"
20,"10% : 90%",1,12.0,108.0,12.0,108.0,120.0,2.0,379.0,381.0,0.017513701120218373,0.5866722810755,0.5866722810755,"aneja"
21,"0% : 100%",1,"",120.0,"",120.0,120.0,"",276.0,276.0,"",0.5232512545660398,0.5232512545660398,"aneja"
22,"100% : 0%",2,120.0,"",115.445797,"",115.445797,6.0,"",6.0,0.4656646452374888,"",0.4656646452374888,"aneja"
23,"90% : 10%",2,108.0,12.0,103.283773,12.0,115.283773,6.0,223.0,229.0,0.4656646452374888,0.5528076878103126,0.5528076878103126,"aneja"
24,"80% : 20%",2,96.0,24.0,91.12354,24.0,115.12354,6.0,323.0,329.0,0.4656646452374888,0.5758973000678902,0.5758973000678902,"aneja"
25,"70% : 30%",2,84.0,36.0,79.411653,36.0,115.411653,6.0,444.0,450.0,0.4656646452374888,0.581724216875799,0.581724216875799,"aneja"
26,"60% : 40%",2,72.0,48.0,72.0,48.0,120.0,5.0,539.0,544.0,0.46358822176808545,0.5856096047964926,0.5856096047964926,"aneja"
27,"50% : 50%",2,60.0,60.0,60.0,60.0,120.0,4.0,566.0,570.0,0.32756021743176245,0.5874906487222014,0.5874906487222014,"aneja"
28,"40% : 60%",2,48.0,72.0,48.122305999999995,72.0,120.122306,3.0,641.0,644.0,0.3232946061334716,0.5881593894421924,0.5881593894421924,"aneja"
29,"30% : 70%",2,36.0,84.0,36.08878,84.0,120.08878,3.0,741.0,744.0,0.3232946061334716,0.5884763015465597,0.5884763015465597,"aneja"
30,"20% : 80%",2,24.0,96.0,24.088935,96.0,120.08893499999999,3.0,820.0,823.0,0.3232946061334716,0.5887614822649934,0.5887614822649934,"aneja"
31,"10% : 90%",2,12.0,108.0,12.0,108.0,120.0,2.0,379.0,381.0,0.017513701120218373,0.5866722810755,0.5866722810755,"aneja"
32,"0% : 100%",2,"",120.0,"",120.0,120.0,"",281.0,281.0,"",0.5232000793586528,0.5232000793586528,"aneja"
33,"100% : 0%",3,120.0,"",115.138139,"",115.138139,6.0,"",6.0,0.4656646452374888,"",0.4656646452374888,"aneja"
34,"90% : 10%",3,108.0,12.0,103.12841599999999,12.0,115.12841599999999,6.0,221.0,227.0,0.4656646452374888,0.570674929015064,0.570674929015064,"aneja"
35,"80% : 20%",3,96.0,24.0,90.991749,24.0,114.991749,6.0,347.0,353.0,0.4656646452374888,0.5795870678534633,0.5795870678534633,"aneja"
36,"70% : 30%",3,84.0,36.0,79.367065,36.0,115.367065,6.0,442.0,448.0,0.4656646452374888,0.5825091204408935,0.5825091204408935,"aneja"
37,"60% : 40%",3,72.0,48.0,72.0,48.0,120.0,5.0,539.0,544.0,0.46358822176808545,0.5856096047964926,0.5856096047964926,"aneja"
38,"50% : 50%",3,60.0,60.0,60.0,60.0,120.0,4.0,580.0,584.0,0.32756021743176245,0.5875547703078973,0.5875547703078973,"aneja"
39,"40% : 60%",3,48.0,72.0,48.117143,72.0,120.117143,3.0,653.0,656.0,0.3232946061334716,0.5881628895734667,0.5881628895734667,"aneja"
40,"30% : 70%",3,36.0,84.0,36.102506,84.0,120.102506,3.0,742.0,745.0,0.3232946061334716,0.5883775237147418,0.5883775237147418,"aneja"
41,"20% : 80%",3,24.0,96.0,24.109757000000002,96.0,120.109757,3.0,821.0,824.0,0.3232946061334716,0.5887615018884482,0.5887615018884482,"aneja"
42,"10% : 90%",3,12.0,108.0,12.0,108.0,120.0,2.0,379.0,381.0,0.017513701120218373,0.5866722810755,0.5866722810755,"aneja"
43,"0% : 100%",3,"",120.0,"",120.0,120.0,"",272.0,272.0,"",0.523386595996948,0.523386595996948,"aneja"
44,"100% : 0%",4,120.0,"",114.611249,"",114.611249,6.0,"",6.0,0.4656646452374888,"",0.4656646452374888,"aneja"
45,"90% : 10%",4,108.0,12.0,103.428831,12.0,115.428831,6.0,224.0,230.0,0.4656646452374888,0.5707215572333276,0.5707215572333276,"aneja"
46,"80% : 20%",4,96.0,24.0,90.57782299999998,24.0,114.57782299999998,6.0,318.0,324.0,0.4656646452374888,0.5779919636253035,0.5779919636253035,"aneja"
47,"70% : 30%",4,84.0,36.0,79.341699,36.0,115.341699,6.0,445.0,451.0,0.4656646452374888,0.5832062859967135,0.5832062859967135,"aneja"
48,"60% : 40%",4,72.0,48.0,72.0,48.0,120.0,5.0,544.0,549.0,0.46358822176808545,0.5854872595427554,0.5854872595427554,"aneja"
49,"50% : 50%",4,60.0,60.0,60.0,60.0,120.0,4.0,568.0,572.0,0.32756021743176245,0.5874933351821644,0.5874933351821644,"aneja"
50,"40% : 60%",4,48.0,72.0,48.119536999999994,72.0,120.119537,3.0,652.0,655.0,0.3232946061334716,0.588162830029717,0.588162830029717,"aneja"
51,"30% : 70%",4,36.0,84.0,36.117773,84.0,120.117773,3.0,737.0,740.0,0.3232946061334716,0.5883203112223544,0.5883203112223544,"aneja"
52,"20% : 80%",4,24.0,96.0,24.092775,96.0,120.092775,3.0,833.0,836.0,0.3232946061334716,0.5887622851768334,0.5887622851768334,"aneja"
53,"10% : 90%",4,12.0,108.0,12.0,108.0,120.0,2.0,394.0,396.0,0.017513701120218373,0.5867629659129147,0.5867629659129147,"aneja"
54,"0% : 100%",4,"",120.0,"",120.0,120.0,"",272.0,272.0,"",0.523386595996948,0.523386595996948,"aneja"
55,"100% : 0%",5,120.0,"",115.111933,"",115.111933,6.0,"",6.0,0.4656646452374888,"",0.4656646452374888,"aneja"
56,"90% : 10%",5,108.0,12.0,102.668345,12.0,114.668345,6.0,224.0,230.0,0.4656646452374888,0.5707215572333276,0.5707215572333276,"aneja"
57,"80% : 20%",5,96.0,24.0,90.95874400000001,24.0,114.95874400000001,6.0,321.0,327.0,0.4656646452374888,0.5780248009836992,0.5780248009836992,"aneja"
58,"70% : 30%",5,84.0,36.0,79.12606099999999,36.0,115.12606099999999,6.0,443.0,449.0,0.4656646452374888,0.5825115732753368,0.5825115732753368,"aneja"
59,"60% : 40%",5,72.0,48.0,72.0,48.0,120.0,5.0,542.0,547.0,0.46358822176808545,0.5856674626238271,0.5856674626238271,"aneja"
60,"50% : 50%",5,60.0,60.0,60.0,60.0,120.0,4.0,547.0,551.0,0.32756021743176245,0.5874835401764049,0.5874835401764049,"aneja"
61,"40% : 60%",5,48.0,72.0,48.141821,72.0,120.141821,3.0,648.0,651.0,0.3232946061334716,0.5881627438211687,0.5881627438211687,"aneja"
62,"30% : 70%",5,36.0,84.0,36.137251,84.0,120.13725099999999,3.0,740.0,743.0,0.3232946061334716,0.5883705418179611,0.5883705418179611,"aneja"
63,"20% : 80%",5,24.0,96.0,24.157823999999998,96.0,120.157824,3.0,821.0,824.0,0.3232946061334716,0.5887615018884482,0.5887615018884482,"aneja"
64,"10% : 90%",5,12.0,108.0,12.0,108.0,120.0,2.0,378.0,380.0,0.017513701120218373,0.5866722004348826,0.5866722004348826,"aneja"
65,"0% : 100%",5,"",120.0,"",120.0,120.0,"",282.0,282.0,"",0.5231326341430856,0.5231326341430856,"aneja"
66,"100% : 0%",6,120.0,"",115.065837,"",115.065837,6.0,"",6.0,0.4656646452374888,"",0.4656646452374888,"aneja"
67,"90% : 10%",6,108.0,12.0,103.40757199999999,12.0,115.40757199999999,6.0,222.0,228.0,0.4656646452374888,0.5706900321902714,0.5706900321902714,"aneja"
68,"80% : 20%",6,96.0,24.0,91.031877,24.0,115.031877,6.0,321.0,327.0,0.4656646452374888,0.5780248009836992,0.5780248009836992,"aneja"
69,"70% : 30%",6,84.0,36.0,78.89981700000001,36.0,114.89981700000001,6.0,442.0,448.0,0.4656646452374888,0.582518435425817,0.582518435425817,"aneja"
70,"60% : 40%",6,72.0,48.0,72.0,48.0,120.0,5.0,542.0,547.0,0.46358822176808545,0.5856674626238271,0.5856674626238271,"aneja"
71,"50% : 50%",6,60.0,60.0,60.0,60.0,120.0,4.0,582.0,586.0,0.32756021743176245,0.58759580849181,0.58759580849181,"aneja"
72,"40% : 60%",6,48.0,72.0,48.121441,72.0,120.121441,3.0,643.0,646.0,0.3232946061334716,0.5881612367975526,0.5881612367975526,"aneja"
73,"30% : 70%",6,36.0,84.0,36.093672999999995,84.0,120.093673,3.0,730.0,733.0,0.3232946061334716,0.5883464194971748,0.5883464194971748,"aneja"
74,"20% : 80%",6,24.0,96.0,24.088983,96.0,120.088983,3.0,821.0,824.0,0.3232946061334716,0.5887615018884482,0.5887615018884482,"aneja"
75,"10% : 90%",6,12.0,108.0,12.0,108.0,120.0,2.0,380.0,382.0,0.017513701120218373,0.5866179883338788,0.5866179883338788,"aneja"
76,"0% : 100%",6,"",120.0,"",120.0,120.0,"",280.0,280.0,"",0.52312649725167,0.52312649725167,"aneja"
77,"100% : 0%",7,120.0,"",114.708333,"",114.708333,6.0,"",6.0,0.4656646452374888,"",0.4656646452374888,"aneja"
78,"90% : 10%",7,108.0,12.0,103.00651399999998,12.0,115.00651399999998,6.0,224.0,230.0,0.4656646452374888,0.5707215572333276,0.5707215572333276,"aneja"
79,"80% : 20%",7,96.0,24.0,91.034065,24.0,115.034065,6.0,322.0,328.0,0.4656646452374888,0.5780122532926438,0.5780122532926438,"aneja"
80,"70% : 30%",7,84.0,36.0,79.412107,36.0,115.412107,6.0,461.0,467.0,0.4656646452374888,0.5834898302784979,0.5834898302784979,"aneja"
81,"60% : 40%",7,72.0,48.0,72.0,48.0,120.0,5.0,543.0,548.0,0.46358822176808545,0.5855303532322738,0.5855303532322738,"aneja"
82,"50% : 50%",7,60.0,60.0,60.0,60.0,120.0,4.0,586.0,590.0,0.32756021743176245,0.5876581842888791,0.5876581842888791,"aneja"
83,"40% : 60%",7,48.0,72.0,48.102708,72.0,120.102708,3.0,650.0,653.0,0.3232946061334716,0.5881627482670452,0.5881627482670452,"aneja"
84,"30% : 70%",7,36.0,84.0,36.091457,84.0,120.09145699999999,3.0,730.0,733.0,0.3232946061334716,0.5883421545067128,0.5883421545067128,"aneja"
85,"20% : 80%",7,24.0,96.0,24.095004000000003,96.0,120.095004,3.0,824.0,827.0,0.3232946061334716,0.5887616255295286,0.5887616255295286,"aneja"
86,"10% : 90%",7,12.0,108.0,12.0,108.0,120.0,2.0,385.0,387.0,0.017513701120218373,0.5866744201122587,0.5866744201122587,"aneja"
87,"0% : 100%",7,"",120.0,"",120.0,120.0,"",277.0,277.0,"",0.5231043576187694,0.5231043576187694,"aneja"
88,"100% : 0%",8,120.0,"",115.128797,"",115.128797,6.0,"",6.0,0.4656646452374888,"",0.4656646452374888,"aneja"
89,"90% : 10%",8,108.0,12.0,102.370445,12.0,114.370445,6.0,221.0,227.0,0.4656646452374888,0.570674929015064,0.570674929015064,"aneja"
90,"80% : 20%",8,96.0,24.0,91.18286,24.0,115.18286,6.0,320.0,326.0,0.4656646452374888,0.5778687274831272,0.5778687274831272,"aneja"
91,"70% : 30%",8,84.0,36.0,78.666601,36.0,114.666601,6.0,461.0,467.0,0.4656646452374888,0.5834898302784979,0.5834898302784979,"aneja"
92,"60% : 40%",8,72.0,48.0,72.0,48.0,120.0,5.0,536.0,541.0,0.46358822176808545,0.585650600543051,0.585650600543051,"aneja"
93,"50% : 50%",8,60.0,60.0,60.0,60.0,120.0,4.0,584.0,588.0,0.32756021743176245,0.5876775650477968,0.5876775650477968,"aneja"
94,"40% : 60%",8,48.0,72.0,48.088608,72.0,120.088608,3.0,640.0,643.0,0.3232946061334716,0.5881593715489928,0.5881593715489928,"aneja"
95,"30% : 70%",8,36.0,84.0,36.097414,84.0,120.097414,3.0,745.0,748.0,0.3232946061334716,0.5883820854876134,0.5883820854876134,"aneja"
96,"20% : 80%",8,24.0,96.0,24.121527,96.0,120.121527,3.0,838.0,841.0,0.3232946061334716,0.5887637833385615,0.5887637833385615,"aneja"
97,"10% : 90%",8,12.0,108.0,12.0,108.0,120.0,2.0,389.0,391.0,0.017513701120218373,0.5867526331047941,0.5867526331047941,"aneja"
98,"0% : 100%",8,"",120.0,"",120.0,120.0,"",278.0,278.0,"",0.5231193699997072,0.5231193699997072,"aneja"
99,"100% : 0%",9,120.0,"",115.11235599999999,"",115.11235599999999,6.0,"",6.0,0.4656646452374888,"",0.4656646452374888,"aneja"
100,"90% : 10%",9,108.0,12.0,103.24268799999999,12.0,115.24268799999999,6.0,224.0,230.0,0.4656646452374888,0.5707215572333276,0.5707215572333276,"aneja"
101,"80% : 20%",9,96.0,24.0,91.117848,24.0,115.117848,6.0,347.0,353.0,0.4656646452374888,0.5795870678534633,0.5795870678534633,"aneja"
102,"70% : 30%",9,84.0,36.0,78.647646,36.0,114.647646,6.0,459.0,465.0,0.46567045334916596,0.5851034473068271,0.5851034473068271,"aneja"
103,"60% : 40%",9,72.0,48.0,72.0,48.0,120.0,5.0,546.0,551.0,0.46358822176808545,0.5856744786825868,0.5856744786825868,"aneja"
104,"50% : 50%",9,60.0,60.0,60.0,60.0,120.0,4.0,586.0,590.0,0.32756021743176245,0.5876460799072313,0.5876460799072313,"aneja"
105,"40% : 60%",9,48.0,72.0,48.17222,72.0,120.17222000000001,3.0,623.0,626.0,0.3232946061334716,0.5881585005000709,0.5881585005000709,"aneja"
106,"30% : 70%",9,36.0,84.0,36.086138,84.0,120.086138,3.0,736.0,739.0,0.3232946061334716,0.5883576643048676,0.5883576643048676,"aneja"
107,"20% : 80%",9,24.0,96.0,24.083097000000002,96.0,120.08309700000001,3.0,821.0,824.0,0.3232946061334716,0.5887615018884482,0.5887615018884482,"aneja"
108,"10% : 90%",9,12.0,108.0,12.0,108.0,120.0,2.0,389.0,391.0,0.017513701120218373,0.5867545445132388,0.5867545445132388,"aneja"
109,"0% : 100%",9,"",120.0,"",120.0,120.0,"",278.0,278.0,"",0.5234190056392822,0.5234190056392822,"aneja"
0,"100% : 0%",0,120.0,"",120.0,"",120.0,18.0,"",18.0,0.5811061231346036,"",0.5811061231346036,"gpba"
1,"90% : 10%",0,108.0,12.0,108.0,12.0,120.0,16.0,333.0,349.0,0.5638043102843235,0.5819024623449615,0.5819024623449615,"gpba"
2,"80% : 20%",0,96.0,24.0,96.0,24.0,120.0,15.0,433.0,448.0,0.5636914646653713,0.582032656471753,0.582032656471753,"gpba"
3,"70% : 30%",0,84.0,36.0,84.0,36.0,120.0,15.0,536.0,551.0,0.5636914646653713,0.5856360189828101,0.5856360189828101,"gpba"
4,"60% : 40%",0,72.0,48.0,72.0,48.0,120.0,15.0,685.0,700.0,0.5636914646653713,0.5888524309321074,0.5888524309321074,"gpba"
5,"50% : 50%",0,60.0,60.0,60.0,60.0,120.0,13.0,758.0,771.0,0.5629527775084622,0.5889073521513274,0.5889073521513274,"gpba"
6,"40% : 60%",0,48.0,72.0,48.0,72.0,120.0,11.0,854.0,865.0,0.5604426812404244,0.5895289497390656,0.5895289497390656,"gpba"
7,"30% : 70%",0,36.0,84.0,36.0,85.0,121.0,7.0,920.0,927.0,0.5554545461633287,0.589686214636995,0.589686214636995,"gpba"
8,"20% : 80%",0,24.0,96.0,24.0,96.0,120.0,5.0,1008.0,1013.0,0.5398800751446323,0.5897626293591928,0.5897626293591928,"gpba"
9,"10% : 90%",0,12.0,108.0,12.0,108.0,120.0,2.0,381.0,383.0,0.017513701120218373,0.5866735771097252,0.5866735771097252,"gpba"
10,"0% : 100%",0,"",120.0,"",120.0,120.0,"",304.0,304.0,"",0.5213096828517447,0.5213096828517447,"gpba"
11,"100% : 0%",1,120.0,"",120.0,"",120.0,18.0,"",18.0,0.5811061231346036,"",0.5811061231346036,"gpba"
12,"90% : 10%",1,108.0,12.0,108.07667700000002,12.0,120.07667700000002,17.0,362.0,379.0,0.5806174296910445,0.588667193664881,0.588667193664881,"gpba"
13,"80% : 20%",1,96.0,24.0,96.0,24.0,120.0,15.0,435.0,450.0,0.5636914646653713,0.5820335124685453,0.5820335124685453,"gpba"
14,"70% : 30%",1,84.0,36.0,84.0,36.0,120.0,15.0,536.0,551.0,0.5636914646653713,0.5856360189828101,0.5856360189828101,"gpba"
15,"60% : 40%",1,72.0,48.0,72.0,48.0,120.0,15.0,685.0,700.0,0.5636914646653713,0.5888524309321074,0.5888524309321074,"gpba"
16,"50% : 50%",1,60.0,60.0,60.0,60.0,120.0,13.0,754.0,767.0,0.5629527775084622,0.5888896109968801,0.5888896109968801,"gpba"
17,"40% : 60%",1,48.0,72.0,48.0,72.0,120.0,11.0,853.0,864.0,0.5604426812404244,0.5895293969360914,0.5895293969360914,"gpba"
18,"30% : 70%",1,36.0,84.0,36.0,85.0,121.0,7.0,920.0,927.0,0.5554545461633287,0.5896862420805684,0.5896862420805684,"gpba"
19,"20% : 80%",1,24.0,96.0,24.0,96.0,120.0,5.0,1010.0,1015.0,0.5398800751446323,0.5897629031412736,0.5897629031412736,"gpba"
20,"10% : 90%",1,12.0,108.0,12.0,108.0,120.0,2.0,373.0,375.0,0.017513701120218373,0.5864409598759873,0.5864409598759873,"gpba"
21,"0% : 100%",1,"",120.0,"",120.0,120.0,"",299.0,299.0,"",0.5210430146414003,0.5210430146414003,"gpba"
22,"100% : 0%",2,120.0,"",120.05555699999998,"",120.05555699999998,19.0,"",19.0,0.5835308100666714,"",0.5835308100666714,"gpba"
23,"90% : 10%",2,108.0,12.0,108.0,12.0,120.0,17.0,378.0,395.0,0.5810842100408952,0.5888397892082949,0.5888397892082949,"gpba"
24,"80% : 20%",2,96.0,24.0,96.0,24.0,120.0,15.0,435.0,450.0,0.5636914646653713,0.5820335124685453,0.5820335124685453,"gpba"
25,"70% : 30%",2,84.0,36.0,84.0,36.0,120.0,15.0,536.0,551.0,0.5636914646653713,0.5856360189828101,0.5856360189828101,"gpba"
26,"60% : 40%",2,72.0,48.0,72.0,48.0,120.0,15.0,688.0,703.0,0.5636914646653713,0.5888524429939158,0.5888524429939158,"gpba"
27,"50% : 50%",2,60.0,60.0,60.0,60.0,120.0,14.0,759.0,773.0,0.5636649156424687,0.5889056442323021,0.5889056442323021,"gpba"
28,"40% : 60%",2,48.0,72.0,48.0,72.0,120.0,11.0,853.0,864.0,0.5604426812404244,0.5895296236499344,0.5895296236499344,"gpba"
29,"30% : 70%",2,36.0,84.0,36.0,84.0,120.0,8.0,925.0,933.0,0.5555278006098301,0.5897250138361164,0.5897250138361164,"gpba"
30,"20% : 80%",2,24.0,96.0,24.0,96.0,120.0,5.0,1010.0,1015.0,0.5398800751446323,0.5897629031412736,0.5897629031412736,"gpba"
31,"10% : 90%",2,12.0,108.0,12.0,108.0,120.0,2.0,373.0,375.0,0.017513701120218373,0.5864409598759873,0.5864409598759873,"gpba"
32,"0% : 100%",2,"",120.0,"",120.0,120.0,"",299.0,299.0,"",0.5210468121377883,0.5210468121377883,"gpba"
33,"100% : 0%",3,120.0,"",120.14980800000001,"",120.14980800000001,19.0,"",19.0,0.5832273524069667,"",0.5832273524069667,"gpba"
34,"90% : 10%",3,108.0,12.0,108.062091,12.0,120.062091,17.0,379.0,396.0,0.5810842100408952,0.5888398736021746,0.5888398736021746,"gpba"
35,"80% : 20%",3,96.0,24.0,96.0,24.0,120.0,15.0,437.0,452.0,0.5636914646653713,0.5820817396558661,0.5820817396558661,"gpba"
36,"70% : 30%",3,84.0,36.0,84.0,36.0,120.0,15.0,536.0,551.0,0.5636914646653713,0.5856360189828101,0.5856360189828101,"gpba"
37,"60% : 40%",3,72.0,48.0,72.0,48.0,120.0,15.0,685.0,700.0,0.5636914646653713,0.5888524309321074,0.5888524309321074,"gpba"
38,"50% : 50%",3,60.0,60.0,60.0,60.0,120.0,13.0,758.0,771.0,0.5629527775084622,0.5888944988376509,0.5888944988376509,"gpba"
39,"40% : 60%",3,48.0,72.0,48.0,72.0,120.0,11.0,855.0,866.0,0.5604426812404244,0.5895290539418377,0.5895290539418377,"gpba"
40,"30% : 70%",3,36.0,84.0,36.0,84.0,120.0,7.0,921.0,928.0,0.5554545461633287,0.5896862428869212,0.5896862428869212,"gpba"
41,"20% : 80%",3,24.0,96.0,24.0,96.0,120.0,5.0,1008.0,1013.0,0.5398800751446323,0.5897626298501277,0.5897626298501277,"gpba"
42,"10% : 90%",3,12.0,108.0,12.0,108.0,120.0,2.0,368.0,370.0,0.017513701120218373,0.5863209716965679,0.5863209716965679,"gpba"
43,"0% : 100%",3,"",120.0,"",120.0,120.0,"",299.0,299.0,"",0.5210430146414003,0.5210430146414003,"gpba"
44,"100% : 0%",4,120.0,"",120.0,"",120.0,18.0,"",18.0,0.5811061231346036,"",0.5811061231346036,"gpba"
45,"90% : 10%",4,108.0,12.0,108.0,12.0,120.0,17.0,379.0,396.0,0.5810842100408952,0.5888398736021746,0.5888398736021746,"gpba"
46,"80% : 20%",4,96.0,24.0,96.0,24.0,120.0,15.0,435.0,450.0,0.5636914646653713,0.5820335124685453,0.5820335124685453,"gpba"
47,"70% : 30%",4,84.0,36.0,84.0,36.0,120.0,15.0,536.0,551.0,0.5636914646653713,0.5856360189828101,0.5856360189828101,"gpba"
48,"60% : 40%",4,72.0,48.0,72.0,48.0,120.0,15.0,686.0,701.0,0.5636914646653713,0.5888522555631074,0.5888522555631074,"gpba"
49,"50% : 50%",4,60.0,60.0,60.0,60.0,120.0,13.0,753.0,766.0,0.5629527775084622,0.5888864955530281,0.5888864955530281,"gpba"
50,"40% : 60%",4,48.0,72.0,48.0,72.0,120.0,11.0,854.0,865.0,0.5604426812404244,0.5895285677772065,0.5895285677772065,"gpba"
51,"30% : 70%",4,36.0,84.0,36.0,84.0,120.0,8.0,938.0,946.0,0.5555278006098301,0.5897252484202736,0.5897252484202736,"gpba"
52,"20% : 80%",4,24.0,96.0,24.0,96.0,120.0,5.0,1010.0,1015.0,0.5398800751446323,0.5897629031412736,0.5897629031412736,"gpba"
53,"10% : 90%",4,12.0,108.0,12.0,108.0,120.0,2.0,363.0,365.0,0.017513701120218373,0.5863207996413187,0.5863207996413187,"gpba"
54,"0% : 100%",4,"",120.0,"",120.0,120.0,"",299.0,299.0,"",0.5210430146414003,0.5210430146414003,"gpba"
55,"100% : 0%",5,120.0,"",120.0,"",120.0,18.0,"",18.0,0.5811061231346036,"",0.5811061231346036,"gpba"
56,"90% : 10%",5,108.0,12.0,108.0,12.0,120.0,18.0,379.0,397.0,0.5811061231346036,0.5888423487716709,0.5888423487716709,"gpba"
57,"80% : 20%",5,96.0,24.0,96.0,24.0,120.0,15.0,433.0,448.0,0.5636914646653713,0.5820652922353676,0.5820652922353676,"gpba"
58,"70% : 30%",5,84.0,36.0,84.0,36.0,120.0,15.0,536.0,551.0,0.5636914646653713,0.585636022782429,0.585636022782429,"gpba"
59,"60% : 40%",5,72.0,48.0,72.0,48.0,120.0,15.0,685.0,700.0,0.5636914646653713,0.5888524309321074,0.5888524309321074,"gpba"
60,"50% : 50%",5,60.0,60.0,60.0,60.0,120.0,13.0,758.0,771.0,0.5629527775084622,0.5888944988376509,0.5888944988376509,"gpba"
61,"40% : 60%",5,48.0,72.0,48.0,72.0,120.0,11.0,856.0,867.0,0.5604426812404244,0.5895289788609849,0.5895289788609849,"gpba"
62,"30% : 70%",5,36.0,84.0,36.0,84.0,120.0,8.0,941.0,949.0,0.5555278006098301,0.5897254032339806,0.5897254032339806,"gpba"
63,"20% : 80%",5,24.0,96.0,24.0,96.0,120.0,5.0,1010.0,1015.0,0.5398800751446323,0.5897629031412736,0.5897629031412736,"gpba"
64,"10% : 90%",5,12.0,108.0,12.0,108.0,120.0,2.0,371.0,373.0,0.017513701120218373,0.5864399995408285,0.5864399995408285,"gpba"
65,"0% : 100%",5,"",120.0,"",120.0,120.0,"",308.0,308.0,"",0.5213209527930351,0.5213209527930351,"gpba"
66,"100% : 0%",6,120.0,"",120.0,"",120.0,18.0,"",18.0,0.5811061231346036,"",0.5811061231346036,"gpba"
67,"90% : 10%",6,108.0,12.0,108.0,12.0,120.0,18.0,378.0,396.0,0.5811061231346036,0.5888422643777912,0.5888422643777912,"gpba"
68,"80% : 20%",6,96.0,24.0,96.0,24.0,120.0,15.0,435.0,450.0,0.5636914646653713,0.5820335124685453,0.5820335124685453,"gpba"
69,"70% : 30%",6,84.0,36.0,84.0,36.0,120.0,15.0,536.0,551.0,0.5636914646653713,0.5856360189828101,0.5856360189828101,"gpba"
