"","ratio","iteration","exact_solver_timeout","heuristic_timeout","exact_solver_exec_time","heuristic_exec_time","total_exec_time","exact_solver_new_solutions_count","heuristic_new_solutions_count","total_solutions_count","exact_solver_hypervolume","heuristic_hypervolume","final_hypervolume","method"
64,"10% : 90%",5,12.0,108.0,12.0,41.0,53.0,5.0,304.0,309.0,0.4104958546691765,0.4191381615624614,0.4191381615624614,"gpba"
65,"0% : 100%",5,"",120.0,"",120.0,120.0,"",222.0,222.0,"",0.35288328392115087,0.35288328392115087,"gpba"
66,"100% : 0%",6,120.0,"",102.82098000000002,"",102.82098000000002,32.0,"",32.0,0.419039870445994,"",0.419039870445994,"gpba"
67,"90% : 10%",6,108.0,12.0,99.31237,12.0,111.31237,32.0,224.0,256.0,0.419039870445994,0.419487118892069,0.419487118892069,"gpba"
68,"80% : 20%",6,96.0,24.0,96.0,24.0,120.0,30.0,296.0,326.0,0.41903817564593626,0.4194968467136546,0.4194968467136546,"gpba"
69,"70% : 30%",6,84.0,36.0,84.0,33.0,117.0,25.0,287.0,312.0,0.41900668144603626,0.419493921258992,0.419493921258992,"gpba"
70,"60% : 40%",6,72.0,48.0,72.0,34.0,106.0,22.0,283.0,305.0,0.41871318635824545,0.41948191517743216,0.41948191517743216,"gpba"
71,"50% : 50%",6,60.0,60.0,60.0,33.0,93.0,19.0,287.0,306.0,0.41850537200624677,0.41947733438943324,0.41947733438943324,"gpba"
72,"40% : 60%",6,48.0,72.0,48.0,40.0,88.0,16.0,287.0,303.0,0.4138400457406386,0.4192731033980397,0.4192731033980397,"gpba"
73,"30% : 70%",6,36.0,84.0,36.0,40.0,76.0,14.0,289.0,303.0,0.4137815236884729,0.4192731033980397,0.4192731033980397,"gpba"
74,"20% : 80%",6,24.0,96.0,24.0,42.0,66.0,10.0,293.0,303.0,0.41342175943819226,0.41927053280516813,0.41927053280516813,"gpba"
75,"10% : 90%",6,12.0,108.0,12.0,42.0,54.0,5.0,304.0,309.0,0.4104958546691765,0.4191381615624614,0.4191381615624614,"gpba"
76,"0% : 100%",6,"",120.0,"",120.0,120.0,"",221.0,221.0,"",0.3532587841659185,0.3532587841659185,"gpba"
77,"100% : 0%",7,120.0,"",103.54791700000001,"",103.54791700000001,32.0,"",32.0,0.419039870445994,"",0.419039870445994,"gpba"
78,"90% : 10%",7,108.0,12.0,100.71004600000002,12.0,112.71004600000002,32.0,224.0,256.0,0.419039870445994,0.419487118892069,0.419487118892069,"gpba"
79,"80% : 20%",7,96.0,24.0,96.0,24.0,120.0,30.0,296.0,326.0,0.41903817564593626,0.4194968467136546,0.4194968467136546,"gpba"
80,"70% : 30%",7,84.0,36.0,84.0,33.0,117.0,25.0,287.0,312.0,0.41900668144603626,0.419493921258992,0.419493921258992,"gpba"
81,"60% : 40%",7,72.0,48.0,72.0,34.0,106.0,22.0,283.0,305.0,0.41871318635824545,0.41948191517743216,0.41948191517743216,"gpba"
82,"50% : 50%",7,60.0,60.0,60.0,34.0,94.0,19.0,287.0,306.0,0.41850537200624677,0.41947733438943324,0.41947733438943324,"gpba"
83,"40% : 60%",7,48.0,72.0,48.0,40.0,88.0,16.0,287.0,303.0,0.4138400457406386,0.4192731033980397,0.4192731033980397,"gpba"
84,"30% : 70%",7,36.0,84.0,36.0,40.0,76.0,14.0,289.0,303.0,0.4137815236884729,0.4192731033980397,0.4192731033980397,"gpba"
85,"20% : 80%",7,24.0,96.0,24.0,42.0,66.0,10.0,293.0,303.0,0.41342175943819226,0.41927053280516813,0.41927053280516813,"gpba"
86,"10% : 90%",7,12.0,108.0,12.0,42.0,54.0,5.0,304.0,309.0,0.4104958546691765,0.4191381615624614,0.4191381615624614,"gpba"
87,"0% : 100%",7,"",120.0,"",120.0,120.0,"",221.0,221.0,"",0.3532587841659185,0.3532587841659185,"gpba"
88,"100% : 0%",8,120.0,"",104.85935800000004,"",104.85935800000004,32.0,"",32.0,0.419039870445994,"",0.419039870445994,"gpba"
89,"90% : 10%",8,108.0,12.0,100.73976,12.0,112.73976,32.0,224.0,256.0,0.419039870445994,0.419487118892069,0.419487118892069,"gpba"
90,"80% : 20%",8,96.0,24.0,96.0,24.0,120.0,30.0,296.0,326.0,0.41903817564593626,0.4194968467136546,0.4194968467136546,"gpba"
91,"70% : 30%",8,84.0,36.0,84.037954,33.0,117.037954,26.0,286.0,312.0,0.4190073786241143,0.419493921258992,0.419493921258992,"gpba"
92,"60% : 40%",8,72.0,48.0,72.0,34.0,106.0,22.0,283.0,305.0,0.41871318635824545,0.41948191517743216,0.41948191517743216,"gpba"
93,"50% : 50%",8,60.0,60.0,60.0,33.0,93.0,19.0,287.0,306.0,0.41850537200624677,0.41947733438943324,0.41947733438943324,"gpba"
94,"40% : 60%",8,48.0,72.0,48.0,40.0,88.0,16.0,287.0,303.0,0.4138400457406386,0.4192731033980397,0.4192731033980397,"gpba"
95,"30% : 70%",8,36.0,84.0,36.0,40.0,76.0,14.0,289.0,303.0,0.4137815236884729,0.4192731033980397,0.4192731033980397,"gpba"
96,"20% : 80%",8,24.0,96.0,24.0,42.0,66.0,10.0,293.0,303.0,0.41342175943819226,0.41927053280516813,0.41927053280516813,"gpba"
97,"10% : 90%",8,12.0,108.0,12.0,42.0,54.0,5.0,304.0,309.0,0.4104958546691765,0.4191381615624614,0.4191381615624614,"gpba"
98,"0% : 100%",8,"",120.0,"",120.0,120.0,"",224.0,224.0,"",0.352394465415794,0.352394465415794,"gpba"
99,"100% : 0%",9,120.0,"",104.59207699999996,"",104.59207699999996,32.0,"",32.0,0.419039870445994,"",0.419039870445994,"gpba"
100,"90% : 10%",9,108.0,12.0,100.708766,12.0,112.708766,32.0,224.0,256.0,0.419039870445994,0.419487118892069,0.419487118892069,"gpba"
101,"80% : 20%",9,96.0,24.0,96.0,24.0,120.0,30.0,296.0,326.0,0.41903817564593626,0.4194968467136546,0.4194968467136546,"gpba"
102,"70% : 30%",9,84.0,36.0,84.0,33.0,117.0,25.0,287.0,312.0,0.41900668144603626,0.419493921258992,0.419493921258992,"gpba"
103,"60% : 40%",9,72.0,48.0,72.0,34.0,106.0,22.0,283.0,305.0,0.41871318635824545,0.41948191517743216,0.41948191517743216,"gpba"
104,"50% : 50%",9,60.0,60.0,60.0,33.0,93.0,19.0,287.0,306.0,0.41850537200624677,0.41947733438943324,0.41947733438943324,"gpba"
105,"40% : 60%",9,48.0,72.0,48.0,40.0,88.0,16.0,287.0,303.0,0.4138400457406386,0.4192731033980397,0.4192731033980397,"gpba"
106,"30% : 70%",9,36.0,84.0,36.0,40.0,76.0,14.0,289.0,303.0,0.4137815236884729,0.4192731033980397,0.4192731033980397,"gpba"
107,"20% : 80%",9,24.0,96.0,24.0,42.0,66.0,10.0,293.0,303.0,0.41342175943819226,0.41927053280516813,0.41927053280516813,"gpba"
108,"10% : 90%",9,12.0,108.0,12.0,42.0,54.0,5.0,304.0,309.0,0.4104958546691765,0.4191381615624614,0.4191381615624614,"gpba"
109,"0% : 100%",9,"",120.0,"",120.0,120.0,"",224.0,224.0,"",0.35239306380019786,0.35239306380019786,"gpba"
