"","ratio","iteration","exact_solver_timeout","heuristic_timeout","exact_solver_exec_time","heuristic_exec_time","total_exec_time","exact_solver_new_solutions_count","heuristic_new_solutions_count","total_solutions_count","exact_solver_hypervolume","heuristic_hypervolume","final_hypervolume","method"
15,"60% : 40%",1,72.0,48.0,27.135293000000008,1.0,28.135293000000008,283.0,46.0,329.0,0.6170360446826585,0.6170565140333267,0.6170565140333267,"aneja"
16,"50% : 50%",1,60.0,60.0,60.0,0.0,60.0,267.0,56.0,323.0,0.6170338135560601,0.6170555834036567,0.6170555834036567,"aneja"
17,"40% : 60%",1,48.0,72.0,48.0,0.0,48.0,250.0,69.0,319.0,0.617007081623525,0.6170543185321095,0.6170543185321095,"aneja"
18,"30% : 70%",1,36.0,84.0,36.0,1.0,37.0,204.0,113.0,317.0,0.6169161199790834,0.6170394997886892,0.6170394997886892,"aneja"
19,"20% : 80%",1,24.0,96.0,24.0,1.0,25.0,153.0,144.0,297.0,0.6167247762294932,0.6170105672227624,0.6170105672227624,"aneja"
20,"10% : 90%",1,12.0,108.0,12.0,0.0,12.0,91.0,188.0,279.0,0.6160191402445356,0.6169377772395102,0.6169377772395102,"aneja"
21,"0% : 100%",1,"",120.0,"",2.0,2.0,"",257.0,257.0,"",0.6165426332621206,0.6165426332621206,"aneja"
22,"100% : 0%",2,120.0,"",120.0,"",120.0,315.0,"",315.0,0.6170554724653792,"",0.6170554724653792,"aneja"
23,"90% : 10%",2,108.0,12.0,29.177338000000013,0.0,29.177338000000013,314.0,27.0,341.0,0.6170554467442164,0.6170574214291871,0.6170574214291871,"aneja"
24,"80% : 20%",2,96.0,24.0,96.0,0.0,96.0,306.0,29.0,335.0,0.6170535516171398,0.6170571086707025,0.6170571086707025,"aneja"
25,"70% : 30%",2,84.0,36.0,84.0,0.0,84.0,298.0,35.0,333.0,0.6170525330372828,0.6170570698108883,0.6170570698108883,"aneja"
26,"60% : 40%",2,72.0,48.0,72.0,0.0,72.0,279.0,47.0,326.0,0.6170358799779891,0.6170564319511516,0.6170564319511516,"aneja"
27,"50% : 50%",2,60.0,60.0,60.0,0.0,60.0,269.0,55.0,324.0,0.6170339873152084,0.6170557459162246,0.6170557459162246,"aneja"
28,"40% : 60%",2,48.0,72.0,48.0,0.0,48.0,244.0,73.0,317.0,0.6170050120373979,0.6170543047543404,0.6170543047543404,"aneja"
29,"30% : 70%",2,36.0,84.0,36.0,1.0,37.0,200.0,114.0,314.0,0.6169129701631246,0.61703804059633,0.61703804059633,"aneja"
30,"20% : 80%",2,24.0,96.0,14.319553,0.0,14.319553,154.0,143.0,297.0,0.6167270167557481,0.6170105672227624,0.6170105672227624,"aneja"
31,"10% : 90%",2,12.0,108.0,12.0,0.0,12.0,90.0,189.0,279.0,0.6160124621702682,0.6169377772395102,0.6169377772395102,"aneja"
32,"0% : 100%",2,"",120.0,"",2.0,2.0,"",257.0,257.0,"",0.6165426332621206,0.6165426332621206,"aneja"
33,"100% : 0%",3,120.0,"",120.0,"",120.0,314.0,"",314.0,0.6170554703016103,"",0.6170554703016103,"aneja"
34,"90% : 10%",3,108.0,12.0,108.0,1.0,109.0,309.0,29.0,338.0,0.6170537907573738,0.6170573478060948,0.6170573478060948,"aneja"
35,"80% : 20%",3,96.0,24.0,96.0,0.0,96.0,304.0,30.0,334.0,0.6170528649545407,0.6170571013945118,0.6170571013945118,"aneja"
36,"70% : 30%",3,84.0,36.0,84.0,0.0,84.0,297.0,36.0,333.0,0.6170525303858547,0.6170570698108883,0.6170570698108883,"aneja"
37,"60% : 40%",3,72.0,48.0,72.0,0.0,72.0,279.0,47.0,326.0,0.6170358799779891,0.6170564319511516,0.6170564319511516,"aneja"
38,"50% : 50%",3,60.0,60.0,60.0,1.0,61.0,269.0,55.0,324.0,0.6170339873152084,0.6170557459162246,0.6170557459162246,"aneja"
39,"40% : 60%",3,48.0,72.0,48.0,0.0,48.0,251.0,68.0,319.0,0.6170075760750108,0.6170543185321095,0.6170543185321095,"aneja"
40,"30% : 70%",3,36.0,84.0,36.0,0.0,36.0,203.0,113.0,316.0,0.6169147416469166,0.6170381214565225,0.6170381214565225,"aneja"
41,"20% : 80%",3,24.0,96.0,24.0,0.0,24.0,150.0,147.0,297.0,0.616716736493176,0.6170105672227624,0.6170105672227624,"aneja"
42,"10% : 90%",3,12.0,108.0,12.0,0.0,12.0,90.0,189.0,279.0,0.6160124621702682,0.6169377772395102,0.6169377772395102,"aneja"
43,"0% : 100%",3,"",120.0,"",2.0,2.0,"",257.0,257.0,"",0.6165426332621206,0.6165426332621206,"aneja"
44,"100% : 0%",4,120.0,"",120.0,"",120.0,316.0,"",316.0,0.617055494765724,"",0.617055494765724,"aneja"
45,"90% : 10%",4,108.0,12.0,108.0,0.0,108.0,312.0,27.0,339.0,0.6170554420032738,0.6170574192229957,0.6170574192229957,"aneja"
46,"80% : 20%",4,96.0,24.0,96.0,0.0,96.0,304.0,30.0,334.0,0.6170528649545407,0.6170571013945118,0.6170571013945118,"aneja"
47,"70% : 30%",4,84.0,36.0,28.609401,0.0,28.609401,299.0,35.0,334.0,0.6170525403134737,0.617057077087079,0.617057077087079,"aneja"
48,"60% : 40%",4,72.0,48.0,72.0,1.0,73.0,283.0,45.0,328.0,0.6170397970602622,0.6170565140333267,0.6170565140333267,"aneja"
49,"50% : 50%",4,60.0,60.0,60.0,0.0,60.0,267.0,56.0,323.0,0.6170338135560601,0.6170555834036567,0.6170555834036567,"aneja"
50,"40% : 60%",4,48.0,72.0,48.0,0.0,48.0,250.0,69.0,319.0,0.617007081623525,0.6170543185321095,0.6170543185321095,"aneja"
51,"30% : 70%",4,36.0,84.0,19.13581600000001,0.0,19.13581600000001,202.0,114.0,316.0,0.6169145741526639,0.6170381214565225,0.6170381214565225,"aneja"
52,"20% : 80%",4,24.0,96.0,14.206085999999992,0.0,14.206085999999992,154.0,144.0,298.0,0.6167247765932931,0.6170105672227624,0.6170105672227624,"aneja"
53,"10% : 90%",4,12.0,108.0,12.0,0.0,12.0,90.0,189.0,279.0,0.6160124621702682,0.6169377772395102,0.6169377772395102,"aneja"
54,"0% : 100%",4,"",120.0,"",2.0,2.0,"",257.0,257.0,"",0.6165426332621206,0.6165426332621206,"aneja"
55,"100% : 0%",5,120.0,"",120.0,"",120.0,314.0,"",314.0,0.6170554703016103,"",0.6170554703016103,"aneja"
56,"90% : 10%",5,108.0,12.0,108.0,0.0,108.0,312.0,27.0,339.0,0.6170554420032738,0.6170574192229957,0.6170574192229957,"aneja"
57,"80% : 20%",5,96.0,24.0,96.0,0.0,96.0,304.0,30.0,334.0,0.6170528649545407,0.6170571013945118,0.6170571013945118,"aneja"
58,"70% : 30%",5,84.0,36.0,84.0,0.0,84.0,297.0,36.0,333.0,0.6170525303858547,0.6170570698108883,0.6170570698108883,"aneja"
59,"60% : 40%",5,72.0,48.0,72.0,0.0,72.0,283.0,45.0,328.0,0.6170397970602622,0.6170565140333267,0.6170565140333267,"aneja"
60,"50% : 50%",5,60.0,60.0,60.0,0.0,60.0,268.0,55.0,323.0,0.6170338248026406,0.6170555834036567,0.6170555834036567,"aneja"
61,"40% : 60%",5,48.0,72.0,48.0,0.0,48.0,250.0,69.0,319.0,0.617007081623525,0.6170543185321095,0.6170543185321095,"aneja"
62,"30% : 70%",5,36.0,84.0,19.268892999999995,0.0,19.268892999999995,204.0,114.0,318.0,0.6169147416469166,0.6170381214565225,0.6170381214565225,"aneja"
63,"20% : 80%",5,24.0,96.0,24.0,0.0,24.0,155.0,142.0,297.0,0.6167294146036253,0.6170105672227624,0.6170105672227624,"aneja"
64,"10% : 90%",5,12.0,108.0,7.777856000000002,0.0,7.777856000000002,91.0,188.0,279.0,0.6160184528435978,0.6169377772395102,0.6169377772395102,"aneja"
65,"0% : 100%",5,"",120.0,"",2.0,2.0,"",257.0,257.0,"",0.6165426332621206,0.6165426332621206,"aneja"
66,"100% : 0%",6,120.0,"",120.0,"",120.0,315.0,"",315.0,0.6170554724653792,"",0.6170554724653792,"aneja"
67,"90% : 10%",6,108.0,12.0,108.0,0.0,108.0,310.0,29.0,339.0,0.6170538622801452,0.6170574192229957,0.6170574192229957,"aneja"
68,"80% : 20%",6,96.0,24.0,96.0,1.0,97.0,304.0,30.0,334.0,0.6170528649545407,0.6170571013945118,0.6170571013945118,"aneja"
69,"70% : 30%",6,84.0,36.0,84.0,0.0,84.0,298.0,35.0,333.0,0.6170525330372828,0.6170570698108883,0.6170570698108883,"aneja"
70,"60% : 40%",6,72.0,48.0,72.0,0.0,72.0,279.0,47.0,326.0,0.6170358799779891,0.6170564319511516,0.6170564319511516,"aneja"
71,"50% : 50%",6,60.0,60.0,60.0,1.0,61.0,267.0,56.0,323.0,0.6170338135560601,0.6170555834036567,0.6170555834036567,"aneja"
72,"40% : 60%",6,48.0,72.0,48.0,0.0,48.0,251.0,68.0,319.0,0.6170075760750108,0.6170543185321095,0.6170543185321095,"aneja"
73,"30% : 70%",6,36.0,84.0,19.389567999999997,0.0,19.389567999999997,203.0,113.0,316.0,0.6169146182447005,0.6170381214565225,0.6170381214565225,"aneja"
74,"20% : 80%",6,24.0,96.0,24.0,0.0,24.0,153.0,144.0,297.0,0.6167247762294932,0.6170105672227624,0.6170105672227624,"aneja"
75,"10% : 90%",6,12.0,108.0,12.0,0.0,12.0,90.0,189.0,279.0,0.6160124621702682,0.6169377772395102,0.6169377772395102,"aneja"
76,"0% : 100%",6,"",120.0,"",2.0,2.0,"",257.0,257.0,"",0.6165426332621206,0.6165426332621206,"aneja"
77,"100% : 0%",7,120.0,"",120.0,"",120.0,314.0,"",314.0,0.6170554703016103,"",0.6170554703016103,"aneja"
78,"90% : 10%",7,108.0,12.0,108.0,0.0,108.0,312.0,27.0,339.0,0.6170554420032738,0.6170574192229957,0.6170574192229957,"aneja"
79,"80% : 20%",7,96.0,24.0,96.0,0.0,96.0,304.0,30.0,334.0,0.6170528649545407,0.6170571013945118,0.6170571013945118,"aneja"
80,"70% : 30%",7,84.0,36.0,84.0,0.0,84.0,296.0,37.0,333.0,0.6170440605254267,0.6170570698108883,0.6170570698108883,"aneja"
81,"60% : 40%",7,72.0,48.0,72.0,0.0,72.0,273.0,53.0,326.0,0.617034885179252,0.6170564319511516,0.6170564319511516,"aneja"
82,"50% : 50%",7,60.0,60.0,60.0,0.0,60.0,268.0,55.0,323.0,0.6170338248026406,0.6170555834036567,0.6170555834036567,"aneja"
83,"40% : 60%",7,48.0,72.0,48.0,0.0,48.0,250.0,69.0,319.0,0.617007081623525,0.6170543185321095,0.6170543185321095,"aneja"
84,"30% : 70%",7,36.0,84.0,36.0,0.0,36.0,203.0,113.0,316.0,0.6169147416469166,0.6170381214565225,0.6170381214565225,"aneja"
85,"20% : 80%",7,24.0,96.0,14.041526999999995,0.0,14.041526999999995,154.0,143.0,297.0,0.6167270167557481,0.6170105672227624,0.6170105672227624,"aneja"
86,"10% : 90%",7,12.0,108.0,12.0,0.0,12.0,90.0,189.0,279.0,0.6160124621702682,0.6169377772395102,0.6169377772395102,"aneja"
87,"0% : 100%",7,"",120.0,"",2.0,2.0,"",257.0,257.0,"",0.6165426332621206,0.6165426332621206,"aneja"
88,"100% : 0%",8,120.0,"",120.0,"",120.0,316.0,"",316.0,0.617055494765724,"",0.617055494765724,"aneja"
89,"90% : 10%",8,108.0,12.0,108.0,0.0,108.0,313.0,27.0,340.0,0.6170554441670426,0.6170574213867644,0.6170574213867644,"aneja"
90,"80% : 20%",8,96.0,24.0,96.0,0.0,96.0,304.0,30.0,334.0,0.6170528649545407,0.6170571013945118,0.6170571013945118,"aneja"
91,"70% : 30%",8,84.0,36.0,84.0,1.0,85.0,294.0,39.0,333.0,0.6170439779592267,0.6170570698108883,0.6170570698108883,"aneja"
92,"60% : 40%",8,72.0,48.0,72.0,1.0,73.0,276.0,50.0,326.0,0.6170352621889563,0.6170564319511516,0.6170564319511516,"aneja"
93,"50% : 50%",8,60.0,60.0,60.0,0.0,60.0,267.0,56.0,323.0,0.6170338135560601,0.6170555834036567,0.6170555834036567,"aneja"
94,"40% : 60%",8,48.0,72.0,23.637722999999994,0.0,23.637722999999994,251.0,69.0,320.0,0.6170070819873249,0.6170543185321095,0.6170543185321095,"aneja"
95,"30% : 70%",8,36.0,84.0,36.0,1.0,37.0,203.0,113.0,316.0,0.6169147416469166,0.6170381214565225,0.6170381214565225,"aneja"
96,"20% : 80%",8,24.0,96.0,24.0,0.0,24.0,150.0,147.0,297.0,0.616716736493176,0.6170105672227624,0.6170105672227624,"aneja"
97,"10% : 90%",8,12.0,108.0,12.0,0.0,12.0,90.0,189.0,279.0,0.6160124621702682,0.6169377772395102,0.6169377772395102,"aneja"
98,"0% : 100%",8,"",120.0,"",2.0,2.0,"",257.0,257.0,"",0.6165426332621206,0.6165426332621206,"aneja"
99,"100% : 0%",9,120.0,"",120.0,"",120.0,316.0,"",316.0,0.617055494765724,"",0.617055494765724,"aneja"
100,"90% : 10%",9,108.0,12.0,108.0,0.0,108.0,312.0,27.0,339.0,0.6170554420032738,0.6170574192229957,0.6170574192229957,"aneja"
101,"80% : 20%",9,96.0,24.0,96.0,1.0,97.0,304.0,30.0,334.0,0.6170528649545407,0.6170571013945118,0.6170571013945118,"aneja"
102,"70% : 30%",9,84.0,36.0,84.0,0.0,84.0,296.0,37.0,333.0,0.6170440605254267,0.6170570698108883,0.6170570698108883,"aneja"
103,"60% : 40%",9,72.0,48.0,72.0,0.0,72.0,278.0,48.0,326.0,0.6170356306716964,0.6170564319511516,0.6170564319511516,"aneja"
104,"50% : 50%",9,60.0,60.0,60.0,0.0,60.0,268.0,55.0,323.0,0.6170338248026406,0.6170555834036567,0.6170555834036567,"aneja"
105,"40% : 60%",9,48.0,72.0,48.0,0.0,48.0,251.0,68.0,319.0,0.6170075760750108,0.6170543185321095,0.6170543185321095,"aneja"
106,"30% : 70%",9,36.0,84.0,36.0,1.0,37.0,197.0,117.0,314.0,0.6169103182692828,0.61703804059633,0.61703804059633,"aneja"
107,"20% : 80%",9,24.0,96.0,24.0,0.0,24.0,153.0,144.0,297.0,0.6167247762294932,0.6170105672227624,0.6170105672227624,"aneja"
108,"10% : 90%",9,12.0,108.0,12.0,0.0,12.0,91.0,188.0,279.0,0.6160191402445356,0.6169377772395102,0.6169377772395102,"aneja"
109,"0% : 100%",9,"",120.0,"",2.0,2.0,"",257.0,257.0,"",0.6165426332621206,0.6165426332621206,"aneja"
0,"100% : 0%",0,120.0,"",2.5150639999999993,"",2.5150639999999993,33.0,"",33.0,0.6095009506418008,"",0.6095009506418008,"gpba"
1,"90% : 10%",0,108.0,12.0,2.513194999999999,0.0,2.513194999999999,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
2,"80% : 20%",0,96.0,24.0,2.4922760000000004,0.0,2.4922760000000004,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
3,"70% : 30%",0,84.0,36.0,2.5153959999999995,0.0,2.5153959999999995,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
4,"60% : 40%",0,72.0,48.0,2.5143050000000002,0.0,2.5143050000000002,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
5,"50% : 50%",0,60.0,60.0,2.556321999999999,0.0,2.556321999999999,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
6,"40% : 60%",0,48.0,72.0,2.533269,0.0,2.533269,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
7,"30% : 70%",0,36.0,84.0,2.4997179999999997,0.0,2.4997179999999997,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
8,"20% : 80%",0,24.0,96.0,2.506725,0.0,2.506725,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
9,"10% : 90%",0,12.0,108.0,2.542382999999999,0.0,2.542382999999999,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
10,"0% : 100%",0,"",120.0,"",2.0,2.0,"",257.0,257.0,"",0.6165426332621206,0.6165426332621206,"gpba"
11,"100% : 0%",1,120.0,"",2.5103109999999997,"",2.5103109999999997,33.0,"",33.0,0.6095009506418008,"",0.6095009506418008,"gpba"
12,"90% : 10%",1,108.0,12.0,2.521587,0.0,2.521587,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
13,"80% : 20%",1,96.0,24.0,2.5074549999999998,0.0,2.5074549999999998,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
14,"70% : 30%",1,84.0,36.0,2.5314269999999994,0.0,2.5314269999999994,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
15,"60% : 40%",1,72.0,48.0,2.509818,0.0,2.509818,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
16,"50% : 50%",1,60.0,60.0,2.4845599999999997,0.0,2.4845599999999997,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
17,"40% : 60%",1,48.0,72.0,2.493796,0.0,2.493796,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
18,"30% : 70%",1,36.0,84.0,2.4899509999999996,0.0,2.4899509999999996,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
19,"20% : 80%",1,24.0,96.0,2.4900510000000007,0.0,2.4900510000000007,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
20,"10% : 90%",1,12.0,108.0,2.4900989999999994,0.0,2.4900989999999994,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
21,"0% : 100%",1,"",120.0,"",2.0,2.0,"",257.0,257.0,"",0.6165426332621206,0.6165426332621206,"gpba"
22,"100% : 0%",2,120.0,"",2.510395,"",2.510395,33.0,"",33.0,0.6095009506418008,"",0.6095009506418008,"gpba"
23,"90% : 10%",2,108.0,12.0,2.502119,0.0,2.502119,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
24,"80% : 20%",2,96.0,24.0,2.4835009999999995,0.0,2.4835009999999995,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
25,"70% : 30%",2,84.0,36.0,2.5040869999999997,0.0,2.5040869999999997,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
26,"60% : 40%",2,72.0,48.0,2.5044779999999998,0.0,2.5044779999999998,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
27,"50% : 50%",2,60.0,60.0,2.4671800000000004,0.0,2.4671800000000004,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
28,"40% : 60%",2,48.0,72.0,2.5122539999999995,0.0,2.5122539999999995,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
29,"30% : 70%",2,36.0,84.0,2.498196,0.0,2.498196,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
30,"20% : 80%",2,24.0,96.0,2.488761,0.0,2.488761,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
31,"10% : 90%",2,12.0,108.0,2.4682349999999995,0.0,2.4682349999999995,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
32,"0% : 100%",2,"",120.0,"",2.0,2.0,"",257.0,257.0,"",0.6165426332621206,0.6165426332621206,"gpba"
33,"100% : 0%",3,120.0,"",2.525733,"",2.525733,33.0,"",33.0,0.6095009506418008,"",0.6095009506418008,"gpba"
34,"90% : 10%",3,108.0,12.0,2.5027970000000006,0.0,2.5027970000000006,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
35,"80% : 20%",3,96.0,24.0,2.509979,0.0,2.509979,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
36,"70% : 30%",3,84.0,36.0,2.5074550000000015,0.0,2.5074550000000015,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
37,"60% : 40%",3,72.0,48.0,2.4958569999999995,0.0,2.4958569999999995,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
38,"50% : 50%",3,60.0,60.0,2.495134000000001,0.0,2.495134000000001,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
39,"40% : 60%",3,48.0,72.0,2.5153659999999998,0.0,2.5153659999999998,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
40,"30% : 70%",3,36.0,84.0,2.487805,0.0,2.487805,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
41,"20% : 80%",3,24.0,96.0,2.4826660000000005,0.0,2.4826660000000005,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
42,"10% : 90%",3,12.0,108.0,2.487995,0.0,2.487995,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
43,"0% : 100%",3,"",120.0,"",2.0,2.0,"",257.0,257.0,"",0.6165426332621206,0.6165426332621206,"gpba"
44,"100% : 0%",4,120.0,"",2.5143370000000003,"",2.5143370000000003,33.0,"",33.0,0.6095009506418008,"",0.6095009506418008,"gpba"
45,"90% : 10%",4,108.0,12.0,2.528126999999999,0.0,2.528126999999999,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
46,"80% : 20%",4,96.0,24.0,2.497441,0.0,2.497441,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
47,"70% : 30%",4,84.0,36.0,2.507585,0.0,2.507585,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
48,"60% : 40%",4,72.0,48.0,2.491962,0.0,2.491962,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
49,"50% : 50%",4,60.0,60.0,2.4706059999999996,0.0,2.4706059999999996,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
50,"40% : 60%",4,48.0,72.0,2.506166999999999,0.0,2.506166999999999,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
51,"30% : 70%",4,36.0,84.0,2.4543009999999996,0.0,2.4543009999999996,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
52,"20% : 80%",4,24.0,96.0,2.4726320000000004,0.0,2.4726320000000004,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
53,"10% : 90%",4,12.0,108.0,2.4852629999999998,0.0,2.4852629999999998,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
54,"0% : 100%",4,"",120.0,"",2.0,2.0,"",257.0,257.0,"",0.6165426332621206,0.6165426332621206,"gpba"
55,"100% : 0%",5,120.0,"",2.5072320000000006,"",2.5072320000000006,33.0,"",33.0,0.6095009506418008,"",0.6095009506418008,"gpba"
56,"90% : 10%",5,108.0,12.0,2.5274910000000004,0.0,2.5274910000000004,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
57,"80% : 20%",5,96.0,24.0,2.535417,0.0,2.535417,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
58,"70% : 30%",5,84.0,36.0,2.513991,0.0,2.513991,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
59,"60% : 40%",5,72.0,48.0,2.4927730000000006,0.0,2.4927730000000006,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
60,"50% : 50%",5,60.0,60.0,2.4854529999999992,0.0,2.4854529999999992,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
61,"40% : 60%",5,48.0,72.0,2.4921970000000004,0.0,2.4921970000000004,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
62,"30% : 70%",5,36.0,84.0,2.483506999999999,0.0,2.483506999999999,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
63,"20% : 80%",5,24.0,96.0,2.456202999999999,0.0,2.456202999999999,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
64,"10% : 90%",5,12.0,108.0,2.4852610000000004,0.0,2.4852610000000004,33.0,191.0,224.0,0.6095009506418008,0.6169347301427766,0.6169347301427766,"gpba"
65,"0% : 100%",5,"",120.0,"",2.0,2.0,"",257.0,257.0,"",0.6165426332621206,0.6165426332621206,"gpba"
66,"100% : 0%",6,120.0,"",2.5005669999999993,"",2.5005669999999993,33.0,"",33.0,0.6095009506418008,"",0.6095009506418008,"gpba"
