"","ratio","iteration","exact_solver_timeout","heuristic_timeout","exact_solver_exec_time","heuristic_exec_time","total_exec_time","exact_solver_new_solutions_count","heuristic_new_solutions_count","total_solutions_count","exact_solver_hypervolume","heuristic_hypervolume","final_hypervolume","method"
65,"0% : 100%",5,"",120.0,"",4.0,4.0,"",83.0,83.0,"",0.2786948252966722,0.2786948252966722,"gpba"
66,"100% : 0%",6,120.0,"",3.0164850000000003,"",3.0164850000000003,17.0,"",17.0,0.2844864198979683,"",0.2844864198979683,"gpba"
67,"90% : 10%",6,108.0,12.0,3.0991800000000005,1.0,4.0991800000000005,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
68,"80% : 20%",6,96.0,24.0,3.064285999999999,1.0,4.064285999999999,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
69,"70% : 30%",6,84.0,36.0,3.0399730000000003,1.0,4.039973,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
70,"60% : 40%",6,72.0,48.0,3.0417099999999997,1.0,4.04171,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
71,"50% : 50%",6,60.0,60.0,2.9976230000000004,1.0,3.9976230000000004,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
72,"40% : 60%",6,48.0,72.0,3.039911,1.0,4.039911,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
73,"30% : 70%",6,36.0,84.0,3.041525,1.0,4.041525,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
74,"20% : 80%",6,24.0,96.0,3.0674609999999998,1.0,4.067461,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
75,"10% : 90%",6,12.0,108.0,3.052486,1.0,4.052486,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
76,"0% : 100%",6,"",120.0,"",4.0,4.0,"",83.0,83.0,"",0.2786948252966722,0.2786948252966722,"gpba"
77,"100% : 0%",7,120.0,"",3.0125590000000004,"",3.0125590000000004,17.0,"",17.0,0.2844864198979683,"",0.2844864198979683,"gpba"
78,"90% : 10%",7,108.0,12.0,3.115853,1.0,4.1158529999999995,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
79,"80% : 20%",7,96.0,24.0,3.0672969999999995,1.0,4.067297,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
80,"70% : 30%",7,84.0,36.0,3.0412580000000005,1.0,4.041258000000001,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
81,"60% : 40%",7,72.0,48.0,3.2780189999999996,1.0,4.278019,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
82,"50% : 50%",7,60.0,60.0,3.0698299999999996,1.0,4.06983,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
83,"40% : 60%",7,48.0,72.0,3.011928,1.0,4.011928,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
84,"30% : 70%",7,36.0,84.0,3.0423500000000008,1.0,4.042350000000001,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
85,"20% : 80%",7,24.0,96.0,3.0531610000000002,1.0,4.053161,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
86,"10% : 90%",7,12.0,108.0,3.097184000000001,1.0,4.097184,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
87,"0% : 100%",7,"",120.0,"",4.0,4.0,"",83.0,83.0,"",0.2786948252966722,0.2786948252966722,"gpba"
88,"100% : 0%",8,120.0,"",3.041571000000001,"",3.041571000000001,17.0,"",17.0,0.2844864198979683,"",0.2844864198979683,"gpba"
89,"90% : 10%",8,108.0,12.0,3.074971000000001,1.0,4.0749710000000015,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
90,"80% : 20%",8,96.0,24.0,3.0441100000000003,1.0,4.04411,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
91,"70% : 30%",8,84.0,36.0,3.0713330000000005,1.0,4.071333000000001,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
92,"60% : 40%",8,72.0,48.0,3.2783960000000008,1.0,4.278396000000001,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
93,"50% : 50%",8,60.0,60.0,3.030808,1.0,4.030808,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
94,"40% : 60%",8,48.0,72.0,3.0459569999999987,1.0,4.045956999999999,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
95,"30% : 70%",8,36.0,84.0,3.04317,1.0,4.04317,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
96,"20% : 80%",8,24.0,96.0,3.065404,1.0,4.065404,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
97,"10% : 90%",8,12.0,108.0,3.0454519999999996,1.0,4.045451999999999,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
98,"0% : 100%",8,"",120.0,"",4.0,4.0,"",83.0,83.0,"",0.2786948252966722,0.2786948252966722,"gpba"
99,"100% : 0%",9,120.0,"",3.0401770000000004,"",3.0401770000000004,17.0,"",17.0,0.2844864198979683,"",0.2844864198979683,"gpba"
100,"90% : 10%",9,108.0,12.0,3.0654220000000003,1.0,4.065422,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
101,"80% : 20%",9,96.0,24.0,3.0195199999999995,1.0,4.01952,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
102,"70% : 30%",9,84.0,36.0,3.0435070000000004,1.0,4.043507,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
103,"60% : 40%",9,72.0,48.0,3.081488,1.0,4.081488,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
104,"50% : 50%",9,60.0,60.0,3.05643,1.0,4.056430000000001,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
105,"40% : 60%",9,48.0,72.0,3.052546,1.0,4.0525459999999995,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
106,"30% : 70%",9,36.0,84.0,3.0423920000000004,1.0,4.042392,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
107,"20% : 80%",9,24.0,96.0,3.256539,1.0,4.256539,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
108,"10% : 90%",9,12.0,108.0,3.062973,1.0,4.0629729999999995,17.0,96.0,113.0,0.2844864198979683,0.2850374934173823,0.2850374934173823,"gpba"
109,"0% : 100%",9,"",120.0,"",4.0,4.0,"",83.0,83.0,"",0.2786948252966722,0.2786948252966722,"gpba"
