"","ratio","iteration","exact_solver_timeout","heuristic_timeout","exact_solver_exec_time","heuristic_exec_time","total_exec_time","exact_solver_new_solutions_count","heuristic_new_solutions_count","total_solutions_count","exact_solver_hypervolume","heuristic_hypervolume","final_hypervolume","method"
57,"80% : 20%",5,96.0,24.0,68.434637,6.0,74.434637,73.0,223.0,296.0,0.24325130182870439,0.24389630874153484,0.24389630874153484,"aneja"
58,"70% : 30%",5,84.0,36.0,60.67068099999997,6.0,66.67068099999997,65.0,230.0,295.0,0.24310712753579614,0.24389067743762252,0.24389067743762252,"aneja"
59,"60% : 40%",5,72.0,48.0,72.0,6.0,78.0,56.0,239.0,295.0,0.24309587655065637,0.24389067743762252,0.24389067743762252,"aneja"
60,"50% : 50%",5,60.0,60.0,60.0,6.0,66.0,47.0,224.0,271.0,0.24299961361954056,0.2438808619623545,0.2438808619623545,"aneja"
61,"40% : 60%",5,48.0,72.0,48.0,6.0,54.0,40.0,229.0,269.0,0.24185677562729244,0.2438799541347504,0.2438799541347504,"aneja"
62,"30% : 70%",5,36.0,84.0,36.0,6.0,42.0,35.0,231.0,266.0,0.2417051186587069,0.24386166031099663,0.24386166031099663,"aneja"
63,"20% : 80%",5,24.0,96.0,24.0,8.0,32.0,26.0,254.0,280.0,0.23910295403852785,0.24383149842365817,0.24383149842365817,"aneja"
64,"10% : 90%",5,12.0,108.0,12.0,8.0,20.0,14.0,262.0,276.0,0.23313517872372017,0.24378367978865234,0.24378367978865234,"aneja"
65,"0% : 100%",5,"",120.0,"",27.0,27.0,"",265.0,265.0,"",0.23672280901614817,0.23672280901614817,"aneja"
66,"100% : 0%",6,120.0,"",120.0,"",120.0,87.0,"",87.0,0.24355898924813504,"",0.24355898924813504,"aneja"
67,"90% : 10%",6,108.0,12.0,108.0,6.0,114.0,81.0,216.0,297.0,0.24355529248681154,0.24389759697795022,0.24389759697795022,"aneja"
68,"80% : 20%",6,96.0,24.0,68.24304199999999,6.0,74.24304199999999,73.0,223.0,296.0,0.24325130182870439,0.24389630874153484,0.24389630874153484,"aneja"
69,"70% : 30%",6,84.0,36.0,60.48979200000001,6.0,66.48979200000001,65.0,230.0,295.0,0.24310712753579614,0.24389067743762252,0.24389067743762252,"aneja"
70,"60% : 40%",6,72.0,48.0,50.87799099999999,6.0,56.87799099999999,57.0,238.0,295.0,0.24309672020011278,0.24389067743762252,0.24389067743762252,"aneja"
71,"50% : 50%",6,60.0,60.0,60.0,6.0,66.0,47.0,224.0,271.0,0.24299961361954056,0.2438808619623545,0.2438808619623545,"aneja"
72,"40% : 60%",6,48.0,72.0,48.0,6.0,54.0,40.0,229.0,269.0,0.24185677562729244,0.2438799541347504,0.2438799541347504,"aneja"
73,"30% : 70%",6,36.0,84.0,36.0,6.0,42.0,36.0,230.0,266.0,0.2417079749102691,0.24386166031099663,0.24386166031099663,"aneja"
74,"20% : 80%",6,24.0,96.0,24.0,7.0,31.0,26.0,254.0,280.0,0.23910295403852785,0.24383149842365817,0.24383149842365817,"aneja"
75,"10% : 90%",6,12.0,108.0,12.0,8.0,20.0,14.0,262.0,276.0,0.23313517872372017,0.24378367978865234,0.24378367978865234,"aneja"
76,"0% : 100%",6,"",120.0,"",27.0,27.0,"",265.0,265.0,"",0.23672280901614817,0.23672280901614817,"aneja"
77,"100% : 0%",7,120.0,"",120.0,"",120.0,87.0,"",87.0,0.24355898924813504,"",0.24355898924813504,"aneja"
78,"90% : 10%",7,108.0,12.0,108.0,6.0,114.0,81.0,216.0,297.0,0.24355529248681154,0.24389759697795022,0.24389759697795022,"aneja"
79,"80% : 20%",7,96.0,24.0,96.0,6.0,102.0,73.0,224.0,297.0,0.24325271886202446,0.24389759697795022,0.24389759697795022,"aneja"
80,"70% : 30%",7,84.0,36.0,60.68585100000001,7.0,67.68585100000001,65.0,230.0,295.0,0.24310712753579614,0.24389067743762252,0.24389067743762252,"aneja"
81,"60% : 40%",7,72.0,48.0,50.634794,7.0,57.634794,57.0,238.0,295.0,0.24309672020011278,0.24389067743762252,0.24389067743762252,"aneja"
82,"50% : 50%",7,60.0,60.0,60.0,6.0,66.0,47.0,224.0,271.0,0.24299961361954056,0.2438808619623545,0.2438808619623545,"aneja"
83,"40% : 60%",7,48.0,72.0,48.0,6.0,54.0,40.0,229.0,269.0,0.24185677562729244,0.2438799541347504,0.2438799541347504,"aneja"
84,"30% : 70%",7,36.0,84.0,36.0,6.0,42.0,35.0,231.0,266.0,0.2417051186587069,0.24386166031099663,0.24386166031099663,"aneja"
85,"20% : 80%",7,24.0,96.0,24.0,7.0,31.0,26.0,254.0,280.0,0.23910295403852785,0.24383149842365817,0.24383149842365817,"aneja"
86,"10% : 90%",7,12.0,108.0,12.0,8.0,20.0,14.0,262.0,276.0,0.23313517872372017,0.24378367978865234,0.24378367978865234,"aneja"
87,"0% : 100%",7,"",120.0,"",27.0,27.0,"",265.0,265.0,"",0.23672280901614817,0.23672280901614817,"aneja"
88,"100% : 0%",8,120.0,"",120.0,"",120.0,87.0,"",87.0,0.24355898924813504,"",0.24355898924813504,"aneja"
89,"90% : 10%",8,108.0,12.0,108.0,6.0,114.0,80.0,217.0,297.0,0.24355469021791407,0.24389759697795022,0.24389759697795022,"aneja"
90,"80% : 20%",8,96.0,24.0,68.35092,6.0,74.35092,73.0,223.0,296.0,0.24325130182870439,0.24389630874153484,0.24389630874153484,"aneja"
91,"70% : 30%",8,84.0,36.0,84.0,7.0,91.0,65.0,232.0,297.0,0.243117968528731,0.24389091939425925,0.24389091939425925,"aneja"
92,"60% : 40%",8,72.0,48.0,72.0,7.0,79.0,56.0,239.0,295.0,0.24309587655065637,0.24389067743762252,0.24389067743762252,"aneja"
93,"50% : 50%",8,60.0,60.0,60.0,6.0,66.0,48.0,223.0,271.0,0.24302425213403664,0.2438808619623545,0.2438808619623545,"aneja"
94,"40% : 60%",8,48.0,72.0,48.0,6.0,54.0,40.0,229.0,269.0,0.24185677562729244,0.2438799541347504,0.2438799541347504,"aneja"
95,"30% : 70%",8,36.0,84.0,36.0,6.0,42.0,36.0,230.0,266.0,0.2417079749102691,0.24386166031099663,0.24386166031099663,"aneja"
96,"20% : 80%",8,24.0,96.0,24.0,7.0,31.0,26.0,254.0,280.0,0.23910295403852785,0.24383149842365817,0.24383149842365817,"aneja"
97,"10% : 90%",8,12.0,108.0,12.0,8.0,20.0,14.0,262.0,276.0,0.23313517872372017,0.24378367978865234,0.24378367978865234,"aneja"
98,"0% : 100%",8,"",120.0,"",28.0,28.0,"",265.0,265.0,"",0.23672280901614817,0.23672280901614817,"aneja"
99,"100% : 0%",9,120.0,"",120.0,"",120.0,87.0,"",87.0,0.24355898924813504,"",0.24355898924813504,"aneja"
100,"90% : 10%",9,108.0,12.0,108.0,6.0,114.0,81.0,216.0,297.0,0.24355529248681154,0.24389759697795022,0.24389759697795022,"aneja"
101,"80% : 20%",9,96.0,24.0,96.0,6.0,102.0,73.0,224.0,297.0,0.24325271886202446,0.24389759697795022,0.24389759697795022,"aneja"
102,"70% : 30%",9,84.0,36.0,60.50528700000001,6.0,66.50528700000001,65.0,230.0,295.0,0.24310712753579614,0.24389067743762252,0.24389067743762252,"aneja"
103,"60% : 40%",9,72.0,48.0,72.0,7.0,79.0,57.0,238.0,295.0,0.24309672020011278,0.24389067743762252,0.24389067743762252,"aneja"
104,"50% : 50%",9,60.0,60.0,60.0,6.0,66.0,48.0,223.0,271.0,0.24302425213403664,0.2438808619623545,0.2438808619623545,"aneja"
105,"40% : 60%",9,48.0,72.0,33.51037,6.0,39.51037,41.0,228.0,269.0,0.24186703590886968,0.2438799541347504,0.2438799541347504,"aneja"
106,"30% : 70%",9,36.0,84.0,36.0,7.0,43.0,36.0,230.0,266.0,0.2417079749102691,0.24386166031099663,0.24386166031099663,"aneja"
107,"20% : 80%",9,24.0,96.0,24.0,7.0,31.0,26.0,254.0,280.0,0.23910295403852785,0.24383149842365817,0.24383149842365817,"aneja"
108,"10% : 90%",9,12.0,108.0,12.0,8.0,20.0,14.0,262.0,276.0,0.23313517872372017,0.24378367978865234,0.24378367978865234,"aneja"
109,"0% : 100%",9,"",120.0,"",27.0,27.0,"",265.0,265.0,"",0.23672280901614817,0.23672280901614817,"aneja"
0,"100% : 0%",0,120.0,"",10.384904,"",10.384904,17.0,"",17.0,0.24129683512339292,"",0.24129683512339292,"gpba"
1,"90% : 10%",0,108.0,12.0,10.38406,6.0,16.384059999999998,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
2,"80% : 20%",0,96.0,24.0,10.339515,6.0,16.339515,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
3,"70% : 30%",0,84.0,36.0,10.385163999999998,6.0,16.385163999999996,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
4,"60% : 40%",0,72.0,48.0,10.219149000000002,6.0,16.219149,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
5,"50% : 50%",0,60.0,60.0,10.355823999999998,6.0,16.355824,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
6,"40% : 60%",0,48.0,72.0,10.265814999999998,6.0,16.265814999999996,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
7,"30% : 70%",0,36.0,84.0,10.270114,6.0,16.270114,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
8,"20% : 80%",0,24.0,96.0,10.316040000000001,6.0,16.31604,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
9,"10% : 90%",0,12.0,108.0,10.228577999999997,6.0,16.228578,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
10,"0% : 100%",0,"",120.0,"",27.0,27.0,"",265.0,265.0,"",0.23672280901614817,0.23672280901614817,"gpba"
11,"100% : 0%",1,120.0,"",10.136478,"",10.136478,17.0,"",17.0,0.24129683512339292,"",0.24129683512339292,"gpba"
12,"90% : 10%",1,108.0,12.0,10.472534999999997,6.0,16.472534999999997,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
13,"80% : 20%",1,96.0,24.0,10.193310000000002,6.0,16.193310000000004,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
14,"70% : 30%",1,84.0,36.0,10.341709000000002,6.0,16.341709,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
15,"60% : 40%",1,72.0,48.0,10.275400999999997,6.0,16.275400999999995,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
16,"50% : 50%",1,60.0,60.0,10.364955000000002,6.0,16.364955000000002,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
17,"40% : 60%",1,48.0,72.0,10.362194,6.0,16.362194000000002,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
18,"30% : 70%",1,36.0,84.0,10.391385999999999,6.0,16.391385999999997,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
19,"20% : 80%",1,24.0,96.0,10.168742999999997,6.0,16.168743,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
20,"10% : 90%",1,12.0,108.0,10.252708,6.0,16.252708,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
21,"0% : 100%",1,"",120.0,"",27.0,27.0,"",265.0,265.0,"",0.23672280901614817,0.23672280901614817,"gpba"
22,"100% : 0%",2,120.0,"",10.148354,"",10.148354,17.0,"",17.0,0.24129683512339292,"",0.24129683512339292,"gpba"
23,"90% : 10%",2,108.0,12.0,10.252584,6.0,16.252584,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
24,"80% : 20%",2,96.0,24.0,10.132634999999999,6.0,16.132635,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
25,"70% : 30%",2,84.0,36.0,10.345623000000002,6.0,16.345623000000003,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
26,"60% : 40%",2,72.0,48.0,10.337510000000002,6.0,16.33751,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
27,"50% : 50%",2,60.0,60.0,10.366818999999998,6.0,16.366819,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
28,"40% : 60%",2,48.0,72.0,10.354376000000002,6.0,16.354376000000002,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
29,"30% : 70%",2,36.0,84.0,10.405028999999999,6.0,16.405029,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
30,"20% : 80%",2,24.0,96.0,10.154831999999999,6.0,16.154832,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
31,"10% : 90%",2,12.0,108.0,10.369098000000001,6.0,16.369098,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
32,"0% : 100%",2,"",120.0,"",26.0,26.0,"",265.0,265.0,"",0.23672280901614817,0.23672280901614817,"gpba"
33,"100% : 0%",3,120.0,"",10.093425,"",10.093425,17.0,"",17.0,0.24129683512339292,"",0.24129683512339292,"gpba"
34,"90% : 10%",3,108.0,12.0,10.543837,6.0,16.543837,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
35,"80% : 20%",3,96.0,24.0,10.115968000000002,6.0,16.115968000000002,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
36,"70% : 30%",3,84.0,36.0,10.323058000000001,6.0,16.323058000000003,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
37,"60% : 40%",3,72.0,48.0,10.295132,6.0,16.295132000000002,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
38,"50% : 50%",3,60.0,60.0,10.390176000000004,6.0,16.390176000000004,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
39,"40% : 60%",3,48.0,72.0,10.427983000000001,6.0,16.427983,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
40,"30% : 70%",3,36.0,84.0,10.399747,6.0,16.399746999999998,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
41,"20% : 80%",3,24.0,96.0,10.200238,6.0,16.200238,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
42,"10% : 90%",3,12.0,108.0,10.216344,6.0,16.216344,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
43,"0% : 100%",3,"",120.0,"",27.0,27.0,"",265.0,265.0,"",0.23672280901614817,0.23672280901614817,"gpba"
44,"100% : 0%",4,120.0,"",10.049366000000003,"",10.049366000000003,17.0,"",17.0,0.24129683512339292,"",0.24129683512339292,"gpba"
45,"90% : 10%",4,108.0,12.0,10.420301000000002,6.0,16.420301000000002,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
46,"80% : 20%",4,96.0,24.0,10.112665999999997,6.0,16.112665999999997,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
47,"70% : 30%",4,84.0,36.0,10.403440000000002,6.0,16.403440000000003,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
48,"60% : 40%",4,72.0,48.0,10.317335000000003,6.0,16.317335000000003,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
49,"50% : 50%",4,60.0,60.0,10.322845999999998,6.0,16.322846,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
50,"40% : 60%",4,48.0,72.0,10.41485,6.0,16.41485,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
51,"30% : 70%",4,36.0,84.0,10.289380000000001,6.0,16.28938,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
52,"20% : 80%",4,24.0,96.0,10.289693999999997,6.0,16.289693999999997,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
53,"10% : 90%",4,12.0,108.0,10.097821,6.0,16.097821,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
54,"0% : 100%",4,"",120.0,"",28.0,28.0,"",265.0,265.0,"",0.23672280901614817,0.23672280901614817,"gpba"
55,"100% : 0%",5,120.0,"",10.059419000000002,"",10.059419000000002,17.0,"",17.0,0.24129683512339292,"",0.24129683512339292,"gpba"
56,"90% : 10%",5,108.0,12.0,10.380789000000002,6.0,16.380789,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
57,"80% : 20%",5,96.0,24.0,10.152243,6.0,16.152243,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
58,"70% : 30%",5,84.0,36.0,10.317062,6.0,16.317062,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
59,"60% : 40%",5,72.0,48.0,10.298384999999998,6.0,16.298384999999996,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
60,"50% : 50%",5,60.0,60.0,10.359627000000001,6.0,16.359627000000003,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
61,"40% : 60%",5,48.0,72.0,10.721332,6.0,16.721332,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
62,"30% : 70%",5,36.0,84.0,10.363033000000001,7.0,17.363033,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
63,"20% : 80%",5,24.0,96.0,10.270216,6.0,16.270215999999998,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
64,"10% : 90%",5,12.0,108.0,10.136957,6.0,16.136957000000002,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
65,"0% : 100%",5,"",120.0,"",27.0,27.0,"",265.0,265.0,"",0.23672280901614817,0.23672280901614817,"gpba"
66,"100% : 0%",6,120.0,"",10.166894999999998,"",10.166894999999998,17.0,"",17.0,0.24129683512339292,"",0.24129683512339292,"gpba"
67,"90% : 10%",6,108.0,12.0,10.477009,6.0,16.477009000000002,17.0,238.0,255.0,0.24129683512339292,0.24373898957854676,0.24373898957854676,"gpba"
