"","ratio","iteration","exact_solver_timeout","heuristic_timeout","exact_solver_exec_time","heuristic_exec_time","total_exec_time","exact_solver_new_solutions_count","heuristic_new_solutions_count","total_solutions_count","exact_solver_hypervolume","heuristic_hypervolume","final_hypervolume","method"
47,"70% : 30%",4,84.0,36.0,84.0,29.0,113.0,13.0,151.0,164.0,0.32833809212811166,0.34942076816701395,0.34942076816701395,"aneja"
48,"60% : 40%",4,72.0,48.0,72.0,30.0,102.0,12.0,152.0,164.0,0.32824374431418274,0.34942076816701395,0.34942076816701395,"aneja"
49,"50% : 50%",4,60.0,60.0,60.111634,30.0,90.11163400000001,11.0,150.0,161.0,0.32816022665668976,0.349443371917391,0.349443371917391,"aneja"
50,"40% : 60%",4,48.0,72.0,48.0,28.0,76.0,9.0,149.0,158.0,0.32804911430071754,0.3491406327654226,0.3491406327654226,"aneja"
51,"30% : 70%",4,36.0,84.0,36.0,38.0,74.0,7.0,200.0,207.0,0.30475801676145986,0.3489897071396329,0.3489897071396329,"aneja"
52,"20% : 80%",4,24.0,96.0,24.073406000000002,36.0,60.073406000000006,5.0,192.0,197.0,0.31792871842193976,0.3479367783780612,0.3479367783780612,"aneja"
53,"10% : 90%",4,12.0,108.0,12.0,29.0,41.0,3.0,166.0,169.0,0.24966243126383625,0.3470218118198043,0.3470218118198043,"aneja"
54,"0% : 100%",4,"",120.0,"",80.0,80.0,"",147.0,147.0,"",0.19369971889729826,0.19369971889729826,"aneja"
55,"100% : 0%",5,120.0,"",120.0,"",120.0,16.0,"",16.0,0.3399402425525283,"",0.3399402425525283,"aneja"
56,"90% : 10%",5,108.0,12.0,108.0,12.0,120.0,16.0,123.0,139.0,0.3399402425525283,0.34957763116091023,0.34957763116091023,"aneja"
57,"80% : 20%",5,96.0,24.0,96.0,24.0,120.0,15.0,143.0,158.0,0.3398638884906917,0.34951736785928017,0.34951736785928017,"aneja"
58,"70% : 30%",5,84.0,36.0,84.0,32.0,116.0,13.0,151.0,164.0,0.32833809212811166,0.34942076816701395,0.34942076816701395,"aneja"
59,"60% : 40%",5,72.0,48.0,65.230941,28.0,93.230941,12.0,149.0,161.0,0.3282663713334831,0.349443371917391,0.349443371917391,"aneja"
60,"50% : 50%",5,60.0,60.0,60.0,28.0,88.0,10.0,150.0,160.0,0.3280610498675398,0.3492469161461738,0.3492469161461738,"aneja"
61,"40% : 60%",5,48.0,72.0,48.0,29.0,77.0,9.0,149.0,158.0,0.32804911430071754,0.3491406327654226,0.3491406327654226,"aneja"
62,"30% : 70%",5,36.0,84.0,36.0,38.0,74.0,7.0,200.0,207.0,0.30475801676145986,0.3489897071396329,0.3489897071396329,"aneja"
63,"20% : 80%",5,24.0,96.0,24.064947,34.0,58.064947000000004,5.0,192.0,197.0,0.31792871842193976,0.3479367783780612,0.3479367783780612,"aneja"
64,"10% : 90%",5,12.0,108.0,12.0,29.0,41.0,3.0,166.0,169.0,0.24966243126383625,0.3470218118198043,0.3470218118198043,"aneja"
65,"0% : 100%",5,"",120.0,"",81.0,81.0,"",147.0,147.0,"",0.19369971889729826,0.19369971889729826,"aneja"
66,"100% : 0%",6,120.0,"",120.0,"",120.0,16.0,"",16.0,0.3399402425525283,"",0.3399402425525283,"aneja"
67,"90% : 10%",6,108.0,12.0,108.0,12.0,120.0,16.0,135.0,151.0,0.3399402425525283,0.34957815988081287,0.34957815988081287,"aneja"
68,"80% : 20%",6,96.0,24.0,96.0,24.0,120.0,14.0,152.0,166.0,0.32845258014860834,0.34949040729145425,0.34949040729145425,"aneja"
69,"70% : 30%",6,84.0,36.0,84.0,29.0,113.0,13.0,151.0,164.0,0.32833809212811166,0.34942076816701395,0.34942076816701395,"aneja"
70,"60% : 40%",6,72.0,48.0,72.0,32.0,104.0,12.0,152.0,164.0,0.32824374431418274,0.34942076816701395,0.34942076816701395,"aneja"
71,"50% : 50%",6,60.0,60.0,60.290423000000004,28.0,88.290423,11.0,150.0,161.0,0.32816022665668976,0.349443371917391,0.349443371917391,"aneja"
72,"40% : 60%",6,48.0,72.0,48.0,28.0,76.0,9.0,149.0,158.0,0.32804911430071754,0.3491406327654226,0.3491406327654226,"aneja"
73,"30% : 70%",6,36.0,84.0,36.0,38.0,74.0,7.0,200.0,207.0,0.30475801676145986,0.3489897071396329,0.3489897071396329,"aneja"
74,"20% : 80%",6,24.0,96.0,24.074005999999997,35.0,59.074006,5.0,192.0,197.0,0.31792871842193976,0.3479367783780612,0.3479367783780612,"aneja"
75,"10% : 90%",6,12.0,108.0,12.0,29.0,41.0,3.0,166.0,169.0,0.24966243126383625,0.3470218118198043,0.3470218118198043,"aneja"
76,"0% : 100%",6,"",120.0,"",81.0,81.0,"",147.0,147.0,"",0.19369971889729826,0.19369971889729826,"aneja"
77,"100% : 0%",7,120.0,"",120.0,"",120.0,16.0,"",16.0,0.3399402425525283,"",0.3399402425525283,"aneja"
78,"90% : 10%",7,108.0,12.0,108.0,12.0,120.0,16.0,124.0,140.0,0.3399402425525283,0.3495776393587094,0.3495776393587094,"aneja"
79,"80% : 20%",7,96.0,24.0,96.0,24.0,120.0,14.0,152.0,166.0,0.32845258014860834,0.34949040729145425,0.34949040729145425,"aneja"
80,"70% : 30%",7,84.0,36.0,84.0,29.0,113.0,13.0,151.0,164.0,0.32833809212811166,0.34942076816701395,0.34942076816701395,"aneja"
81,"60% : 40%",7,72.0,48.0,72.0,29.0,101.0,12.0,152.0,164.0,0.32824374431418274,0.34942076816701395,0.34942076816701395,"aneja"
82,"50% : 50%",7,60.0,60.0,60.0,28.0,88.0,10.0,150.0,160.0,0.3280610498675398,0.3492469161461738,0.3492469161461738,"aneja"
83,"40% : 60%",7,48.0,72.0,48.0,28.0,76.0,9.0,149.0,158.0,0.32804911430071754,0.3491406327654226,0.3491406327654226,"aneja"
84,"30% : 70%",7,36.0,84.0,36.0,40.0,76.0,7.0,200.0,207.0,0.30475801676145986,0.3489897071396329,0.3489897071396329,"aneja"
85,"20% : 80%",7,24.0,96.0,24.072093000000002,34.0,58.072093,5.0,192.0,197.0,0.31792871842193976,0.3479367783780612,0.3479367783780612,"aneja"
86,"10% : 90%",7,12.0,108.0,12.0,29.0,41.0,3.0,166.0,169.0,0.24966243126383625,0.3470218118198043,0.3470218118198043,"aneja"
87,"0% : 100%",7,"",120.0,"",81.0,81.0,"",147.0,147.0,"",0.19369971889729826,0.19369971889729826,"aneja"
88,"100% : 0%",8,120.0,"",120.0,"",120.0,16.0,"",16.0,0.3399402425525283,"",0.3399402425525283,"aneja"
89,"90% : 10%",8,108.0,12.0,108.0,12.0,120.0,16.0,120.0,136.0,0.3399402425525283,0.3495761542211814,0.3495761542211814,"aneja"
90,"80% : 20%",8,96.0,24.0,89.713534,24.0,113.713534,15.0,147.0,162.0,0.34006036235734666,0.3495174449291399,0.3495174449291399,"aneja"
91,"70% : 30%",8,84.0,36.0,84.0,30.0,114.0,13.0,151.0,164.0,0.32833809212811166,0.34942076816701395,0.34942076816701395,"aneja"
92,"60% : 40%",8,72.0,48.0,72.0,30.0,102.0,12.0,152.0,164.0,0.32824374431418274,0.34942076816701395,0.34942076816701395,"aneja"
93,"50% : 50%",8,60.0,60.0,60.0,30.0,90.0,10.0,150.0,160.0,0.3280610498675398,0.3492469161461738,0.3492469161461738,"aneja"
94,"40% : 60%",8,48.0,72.0,48.0,30.0,78.0,9.0,149.0,158.0,0.32804911430071754,0.3491406327654226,0.3491406327654226,"aneja"
95,"30% : 70%",8,36.0,84.0,36.0,41.0,77.0,7.0,200.0,207.0,0.30475801676145986,0.3489897071396329,0.3489897071396329,"aneja"
96,"20% : 80%",8,24.0,96.0,24.0,29.0,53.0,5.0,156.0,161.0,0.30397160272585566,0.34833431985981317,0.34833431985981317,"aneja"
97,"10% : 90%",8,12.0,108.0,12.0,29.0,41.0,3.0,166.0,169.0,0.24966243126383625,0.3470218118198043,0.3470218118198043,"aneja"
98,"0% : 100%",8,"",120.0,"",81.0,81.0,"",147.0,147.0,"",0.19369971889729826,0.19369971889729826,"aneja"
99,"100% : 0%",9,120.0,"",120.0,"",120.0,16.0,"",16.0,0.3399402425525283,"",0.3399402425525283,"aneja"
100,"90% : 10%",9,108.0,12.0,108.0,12.0,120.0,16.0,123.0,139.0,0.3399402425525283,0.34957763116091023,0.34957763116091023,"aneja"
101,"80% : 20%",9,96.0,24.0,96.0,24.0,120.0,14.0,152.0,166.0,0.32845258014860834,0.34949040729145425,0.34949040729145425,"aneja"
102,"70% : 30%",9,84.0,36.0,84.0,29.0,113.0,13.0,151.0,164.0,0.32833809212811166,0.34942076816701395,0.34942076816701395,"aneja"
103,"60% : 40%",9,72.0,48.0,65.44808499999999,29.0,94.44808499999999,12.0,152.0,164.0,0.32824374431418274,0.34942076816701395,0.34942076816701395,"aneja"
104,"50% : 50%",9,60.0,60.0,60.0,28.0,88.0,10.0,150.0,160.0,0.3280610498675398,0.3492469161461738,0.3492469161461738,"aneja"
105,"40% : 60%",9,48.0,72.0,48.0,29.0,77.0,9.0,149.0,158.0,0.32804911430071754,0.3491406327654226,0.3491406327654226,"aneja"
106,"30% : 70%",9,36.0,84.0,36.0,38.0,74.0,7.0,200.0,207.0,0.30475801676145986,0.3489897071396329,0.3489897071396329,"aneja"
107,"20% : 80%",9,24.0,96.0,24.065255999999998,34.0,58.065256,5.0,192.0,197.0,0.31792871842193976,0.3479367783780612,0.3479367783780612,"aneja"
108,"10% : 90%",9,12.0,108.0,12.0,29.0,41.0,3.0,166.0,169.0,0.24966243126383625,0.3470218118198043,0.3470218118198043,"aneja"
109,"0% : 100%",9,"",120.0,"",81.0,81.0,"",147.0,147.0,"",0.19369971889729826,0.19369971889729826,"aneja"
0,"100% : 0%",0,120.0,"",120.0,"",120.0,22.0,"",22.0,0.34837801585067935,"",0.34837801585067935,"gpba"
1,"90% : 10%",0,108.0,12.0,108.0,12.0,120.0,22.0,133.0,155.0,0.34837801585067935,0.3485852435228935,0.3485852435228935,"gpba"
2,"80% : 20%",0,96.0,24.0,96.0,19.0,115.0,19.0,152.0,171.0,0.348331718143648,0.3485707726410399,0.3485707726410399,"gpba"
3,"70% : 30%",0,84.0,36.0,84.0,19.0,103.0,17.0,151.0,168.0,0.34824624529445153,0.34856287110440837,0.34856287110440837,"gpba"
4,"60% : 40%",0,72.0,48.0,72.0,20.0,92.0,16.0,162.0,178.0,0.34772602219444776,0.3485635619940752,0.3485635619940752,"gpba"
5,"50% : 50%",0,60.0,60.0,60.0,19.0,79.0,14.0,164.0,178.0,0.34756324315778003,0.3485635619940752,0.3485635619940752,"gpba"
6,"40% : 60%",0,48.0,72.0,48.0,18.0,66.0,12.0,159.0,171.0,0.3475492562753683,0.34855037842699815,0.34855037842699815,"gpba"
7,"30% : 70%",0,36.0,84.0,36.0,21.0,57.0,8.0,137.0,145.0,0.3410967914239624,0.3484581204804959,0.3484581204804959,"gpba"
8,"20% : 80%",0,24.0,96.0,24.0,22.0,46.0,6.0,141.0,147.0,0.34056557930931786,0.348214388267429,0.348214388267429,"gpba"
9,"10% : 90%",0,12.0,108.0,12.0,22.0,34.0,4.0,145.0,149.0,0.3365851444698276,0.3443008893788918,0.3443008893788918,"gpba"
10,"0% : 100%",0,"",120.0,"",81.0,81.0,"",147.0,147.0,"",0.19369971889729826,0.19369971889729826,"gpba"
11,"100% : 0%",1,120.0,"",120.0,"",120.0,22.0,"",22.0,0.34837801585067935,"",0.34837801585067935,"gpba"
12,"90% : 10%",1,108.0,12.0,108.0,12.0,120.0,22.0,133.0,155.0,0.34837801585067935,0.3485852435228935,0.3485852435228935,"gpba"
13,"80% : 20%",1,96.0,24.0,96.0,19.0,115.0,19.0,152.0,171.0,0.348331718143648,0.3485707726410399,0.3485707726410399,"gpba"
14,"70% : 30%",1,84.0,36.0,84.0,19.0,103.0,17.0,151.0,168.0,0.34824624529445153,0.34856287110440837,0.34856287110440837,"gpba"
15,"60% : 40%",1,72.0,48.0,72.0,19.0,91.0,16.0,162.0,178.0,0.34772602219444776,0.3485635619940752,0.3485635619940752,"gpba"
16,"50% : 50%",1,60.0,60.0,60.0,19.0,79.0,14.0,164.0,178.0,0.34756324315778003,0.3485635619940752,0.3485635619940752,"gpba"
17,"40% : 60%",1,48.0,72.0,48.0,18.0,66.0,12.0,159.0,171.0,0.3475492562753683,0.34855037842699815,0.34855037842699815,"gpba"
18,"30% : 70%",1,36.0,84.0,36.0,22.0,58.0,8.0,137.0,145.0,0.3410967914239624,0.3484581204804959,0.3484581204804959,"gpba"
19,"20% : 80%",1,24.0,96.0,24.0,22.0,46.0,6.0,141.0,147.0,0.34056557930931786,0.348214388267429,0.348214388267429,"gpba"
20,"10% : 90%",1,12.0,108.0,12.0,22.0,34.0,4.0,145.0,149.0,0.3365851444698276,0.3443008893788918,0.3443008893788918,"gpba"
21,"0% : 100%",1,"",120.0,"",81.0,81.0,"",147.0,147.0,"",0.19369971889729826,0.19369971889729826,"gpba"
22,"100% : 0%",2,120.0,"",120.0,"",120.0,22.0,"",22.0,0.34837801585067935,"",0.34837801585067935,"gpba"
23,"90% : 10%",2,108.0,12.0,108.0,12.0,120.0,21.0,138.0,159.0,0.34837682444420925,0.3485844489869076,0.3485844489869076,"gpba"
24,"80% : 20%",2,96.0,24.0,96.0,19.0,115.0,19.0,152.0,171.0,0.348331718143648,0.3485707726410399,0.3485707726410399,"gpba"
25,"70% : 30%",2,84.0,36.0,84.0,19.0,103.0,17.0,151.0,168.0,0.34824624529445153,0.34856287110440837,0.34856287110440837,"gpba"
26,"60% : 40%",2,72.0,48.0,72.0,19.0,91.0,16.0,162.0,178.0,0.34772602219444776,0.3485635619940752,0.3485635619940752,"gpba"
27,"50% : 50%",2,60.0,60.0,60.0,19.0,79.0,14.0,164.0,178.0,0.34756324315778003,0.3485635619940752,0.3485635619940752,"gpba"
28,"40% : 60%",2,48.0,72.0,48.0,18.0,66.0,12.0,159.0,171.0,0.3475492562753683,0.34855037842699815,0.34855037842699815,"gpba"
29,"30% : 70%",2,36.0,84.0,36.0,22.0,58.0,8.0,137.0,145.0,0.3410967914239624,0.3484581204804959,0.3484581204804959,"gpba"
30,"20% : 80%",2,24.0,96.0,24.0,22.0,46.0,6.0,141.0,147.0,0.34056557930931786,0.348214388267429,0.348214388267429,"gpba"
31,"10% : 90%",2,12.0,108.0,12.0,22.0,34.0,4.0,145.0,149.0,0.3365851444698276,0.3443008893788918,0.3443008893788918,"gpba"
32,"0% : 100%",2,"",120.0,"",81.0,81.0,"",147.0,147.0,"",0.19369971889729826,0.19369971889729826,"gpba"
33,"100% : 0%",3,120.0,"",120.0,"",120.0,22.0,"",22.0,0.34837801585067935,"",0.34837801585067935,"gpba"
34,"90% : 10%",3,108.0,12.0,108.0,12.0,120.0,21.0,138.0,159.0,0.34837682444420925,0.3485844489869076,0.3485844489869076,"gpba"
35,"80% : 20%",3,96.0,24.0,96.0,19.0,115.0,19.0,152.0,171.0,0.348331718143648,0.3485707726410399,0.3485707726410399,"gpba"
36,"70% : 30%",3,84.0,36.0,84.0,19.0,103.0,17.0,151.0,168.0,0.34824624529445153,0.34856287110440837,0.34856287110440837,"gpba"
37,"60% : 40%",3,72.0,48.0,72.0,19.0,91.0,16.0,162.0,178.0,0.34772602219444776,0.3485635619940752,0.3485635619940752,"gpba"
38,"50% : 50%",3,60.0,60.0,60.0,19.0,79.0,14.0,164.0,178.0,0.34756324315778003,0.3485635619940752,0.3485635619940752,"gpba"
39,"40% : 60%",3,48.0,72.0,48.0,18.0,66.0,12.0,159.0,171.0,0.3475492562753683,0.34855037842699815,0.34855037842699815,"gpba"
40,"30% : 70%",3,36.0,84.0,36.0,22.0,58.0,8.0,137.0,145.0,0.3410967914239624,0.3484581204804959,0.3484581204804959,"gpba"
41,"20% : 80%",3,24.0,96.0,24.0,22.0,46.0,6.0,141.0,147.0,0.34056557930931786,0.348214388267429,0.348214388267429,"gpba"
42,"10% : 90%",3,12.0,108.0,12.0,22.0,34.0,4.0,145.0,149.0,0.3365851444698276,0.3443008893788918,0.3443008893788918,"gpba"
43,"0% : 100%",3,"",120.0,"",82.0,82.0,"",147.0,147.0,"",0.19369971889729826,0.19369971889729826,"gpba"
44,"100% : 0%",4,120.0,"",120.0,"",120.0,22.0,"",22.0,0.34837801585067935,"",0.34837801585067935,"gpba"
45,"90% : 10%",4,108.0,12.0,108.0,12.0,120.0,21.0,138.0,159.0,0.34837682444420925,0.3485844489869076,0.3485844489869076,"gpba"
46,"80% : 20%",4,96.0,24.0,96.0,19.0,115.0,19.0,152.0,171.0,0.348331718143648,0.3485707726410399,0.3485707726410399,"gpba"
47,"70% : 30%",4,84.0,36.0,84.0,19.0,103.0,17.0,151.0,168.0,0.34824624529445153,0.34856287110440837,0.34856287110440837,"gpba"
48,"60% : 40%",4,72.0,48.0,72.0,19.0,91.0,16.0,162.0,178.0,0.34772602219444776,0.3485635619940752,0.3485635619940752,"gpba"
49,"50% : 50%",4,60.0,60.0,60.0,19.0,79.0,14.0,164.0,178.0,0.34756324315778003,0.3485635619940752,0.3485635619940752,"gpba"
50,"40% : 60%",4,48.0,72.0,48.0,18.0,66.0,12.0,159.0,171.0,0.3475492562753683,0.34855037842699815,0.34855037842699815,"gpba"
51,"30% : 70%",4,36.0,84.0,36.0,22.0,58.0,8.0,137.0,145.0,0.3410967914239624,0.3484581204804959,0.3484581204804959,"gpba"
52,"20% : 80%",4,24.0,96.0,24.0,22.0,46.0,6.0,141.0,147.0,0.34056557930931786,0.348214388267429,0.348214388267429,"gpba"
53,"10% : 90%",4,12.0,108.0,12.0,22.0,34.0,4.0,145.0,149.0,0.3365851444698276,0.3443008893788918,0.3443008893788918,"gpba"
54,"0% : 100%",4,"",120.0,"",82.0,82.0,"",147.0,147.0,"",0.19369971889729826,0.19369971889729826,"gpba"
55,"100% : 0%",5,120.0,"",120.0,"",120.0,22.0,"",22.0,0.34837801585067935,"",0.34837801585067935,"gpba"
56,"90% : 10%",5,108.0,12.0,108.0,12.0,120.0,21.0,138.0,159.0,0.34837682444420925,0.3485844489869076,0.3485844489869076,"gpba"
57,"80% : 20%",5,96.0,24.0,96.0,19.0,115.0,19.0,152.0,171.0,0.348331718143648,0.3485707726410399,0.3485707726410399,"gpba"
58,"70% : 30%",5,84.0,36.0,84.0,19.0,103.0,17.0,151.0,168.0,0.34824624529445153,0.34856287110440837,0.34856287110440837,"gpba"
59,"60% : 40%",5,72.0,48.0,72.0,19.0,91.0,16.0,162.0,178.0,0.34772602219444776,0.3485635619940752,0.3485635619940752,"gpba"
60,"50% : 50%",5,60.0,60.0,60.0,19.0,79.0,14.0,164.0,178.0,0.34756324315778003,0.3485635619940752,0.3485635619940752,"gpba"
61,"40% : 60%",5,48.0,72.0,48.0,18.0,66.0,12.0,159.0,171.0,0.3475492562753683,0.34855037842699815,0.34855037842699815,"gpba"
62,"30% : 70%",5,36.0,84.0,36.0,22.0,58.0,8.0,137.0,145.0,0.3410967914239624,0.3484581204804959,0.3484581204804959,"gpba"
63,"20% : 80%",5,24.0,96.0,24.0,22.0,46.0,6.0,141.0,147.0,0.34056557930931786,0.348214388267429,0.348214388267429,"gpba"
64,"10% : 90%",5,12.0,108.0,12.0,22.0,34.0,4.0,145.0,149.0,0.3365851444698276,0.3443008893788918,0.3443008893788918,"gpba"
65,"0% : 100%",5,"",120.0,"",82.0,82.0,"",147.0,147.0,"",0.19369971889729826,0.19369971889729826,"gpba"
66,"100% : 0%",6,120.0,"",120.0,"",120.0,22.0,"",22.0,0.34837801585067935,"",0.34837801585067935,"gpba"
67,"90% : 10%",6,108.0,12.0,108.0,12.0,120.0,21.0,138.0,159.0,0.34837682444420925,0.3485844489869076,0.3485844489869076,"gpba"
68,"80% : 20%",6,96.0,24.0,96.0,19.0,115.0,19.0,152.0,171.0,0.348331718143648,0.3485707726410399,0.3485707726410399,"gpba"
69,"70% : 30%",6,84.0,36.0,84.0,19.0,103.0,17.0,151.0,168.0,0.34824624529445153,0.34856287110440837,0.34856287110440837,"gpba"
70,"60% : 40%",6,72.0,48.0,72.0,19.0,91.0,16.0,162.0,178.0,0.34772602219444776,0.3485635619940752,0.3485635619940752,"gpba"
71,"50% : 50%",6,60.0,60.0,60.0,19.0,79.0,14.0,164.0,178.0,0.34756324315778003,0.3485635619940752,0.3485635619940752,"gpba"
72,"40% : 60%",6,48.0,72.0,48.0,18.0,66.0,12.0,159.0,171.0,0.3475492562753683,0.34855037842699815,0.34855037842699815,"gpba"
