"","ratio","iteration","exact_solver_timeout","heuristic_timeout","exact_solver_exec_time","heuristic_exec_time","total_exec_time","exact_solver_new_solutions_count","heuristic_new_solutions_count","total_solutions_count","exact_solver_hypervolume","heuristic_hypervolume","final_hypervolume","method"
30,"20% : 80%",2,24.0,96.0,23.225843000000005,35.0,58.225843000000005,20.0,416.0,436.0,0.12109613445810118,0.12532628896802867,0.12532628896802867,"aneja"
31,"10% : 90%",2,12.0,108.0,12.0,33.0,45.0,10.0,422.0,432.0,0.11539675014394679,0.125330983816554,0.125330983816554,"aneja"
32,"0% : 100%",2,"",120.0,"",115.0,115.0,"",506.0,506.0,"",0.12500645221107992,0.12500645221107992,"aneja"
33,"100% : 0%",3,120.0,"",120.0,"",120.0,74.0,"",74.0,0.1249130685366712,"",0.1249130685366712,"aneja"
34,"90% : 10%",3,108.0,12.0,108.0,12.0,120.0,72.0,296.0,368.0,0.12491129533483572,0.12532439836723738,0.12532439836723738,"aneja"
35,"80% : 20%",3,96.0,24.0,96.0,24.0,120.0,70.0,340.0,410.0,0.12488904549690075,0.12533996941763437,0.12533996941763437,"aneja"
36,"70% : 30%",3,84.0,36.0,84.0,28.0,112.0,60.0,350.0,410.0,0.12474542839496823,0.12533546255427727,0.12533546255427727,"aneja"
37,"60% : 40%",3,72.0,48.0,72.0,29.0,101.0,57.0,361.0,418.0,0.1245457558879123,0.12533581106695216,0.12533581106695216,"aneja"
38,"50% : 50%",3,60.0,60.0,55.04305899999999,29.0,84.043059,48.0,372.0,420.0,0.12442459708468791,0.12533426444173884,0.12533426444173884,"aneja"
39,"40% : 60%",3,48.0,72.0,48.0,29.0,77.0,38.0,380.0,418.0,0.12425147128394298,0.12533721531347208,0.12533721531347208,"aneja"
40,"30% : 70%",3,36.0,84.0,34.460887,31.0,65.460887,31.0,389.0,420.0,0.12311479825169239,0.12532943247471537,0.12532943247471537,"aneja"
41,"20% : 80%",3,24.0,96.0,24.0,35.0,59.0,20.0,416.0,436.0,0.12104580148194062,0.12532628896802867,0.12532628896802867,"aneja"
42,"10% : 90%",3,12.0,108.0,12.0,32.0,44.0,10.0,422.0,432.0,0.11539675014394679,0.125330983816554,0.125330983816554,"aneja"
43,"0% : 100%",3,"",120.0,"",115.0,115.0,"",506.0,506.0,"",0.12500645221107992,0.12500645221107992,"aneja"
44,"100% : 0%",4,120.0,"",85.52843299999999,"",85.52843299999999,80.0,"",80.0,0.12497123545018948,"",0.12497123545018948,"aneja"
45,"90% : 10%",4,108.0,12.0,108.0,12.0,120.0,72.0,296.0,368.0,0.12491129533483572,0.12532439836723738,0.12532439836723738,"aneja"
46,"80% : 20%",4,96.0,24.0,96.0,24.0,120.0,70.0,340.0,410.0,0.12488904549690075,0.12533996941763437,0.12533996941763437,"aneja"
47,"70% : 30%",4,84.0,36.0,84.0,28.0,112.0,64.0,346.0,410.0,0.12481657316643886,0.12533760311749045,0.12533760311749045,"aneja"
48,"60% : 40%",4,72.0,48.0,63.76749700000001,29.0,92.76749700000002,58.0,361.0,419.0,0.12456790323228777,0.12533581106695216,0.12533581106695216,"aneja"
49,"50% : 50%",4,60.0,60.0,60.0,29.0,89.0,47.0,373.0,420.0,0.12440506290684523,0.12533426444173884,0.12533426444173884,"aneja"
50,"40% : 60%",4,48.0,72.0,45.399132999999985,32.0,77.39913299999998,38.0,380.0,418.0,0.12425147128394298,0.12533721531347208,0.12533721531347208,"aneja"
51,"30% : 70%",4,36.0,84.0,34.473448,32.0,66.47344799999999,31.0,389.0,420.0,0.12311479825169239,0.12532943247471537,0.12532943247471537,"aneja"
52,"20% : 80%",4,24.0,96.0,23.257766999999998,34.0,57.257767,22.0,411.0,433.0,0.12152355902450239,0.125330983816554,0.125330983816554,"aneja"
53,"10% : 90%",4,12.0,108.0,12.0,32.0,44.0,10.0,422.0,432.0,0.11539675014394679,0.125330983816554,0.125330983816554,"aneja"
54,"0% : 100%",4,"",120.0,"",115.0,115.0,"",506.0,506.0,"",0.12500645221107992,0.12500645221107992,"aneja"
55,"100% : 0%",5,120.0,"",85.457944,"",85.457944,79.0,"",79.0,0.12493359793599695,"",0.12493359793599695,"aneja"
56,"90% : 10%",5,108.0,12.0,108.0,12.0,120.0,70.0,288.0,358.0,0.12488904549690075,0.1253236904923369,0.1253236904923369,"aneja"
57,"80% : 20%",5,96.0,24.0,96.0,24.0,120.0,70.0,340.0,410.0,0.12488904549690075,0.12533996941763437,0.12533996941763437,"aneja"
58,"70% : 30%",5,84.0,36.0,84.0,32.0,116.0,66.0,344.0,410.0,0.1248243196465339,0.12533996941763437,0.12533996941763437,"aneja"
59,"60% : 40%",5,72.0,48.0,72.0,32.0,104.0,53.0,371.0,424.0,0.12445692008486774,0.12533487351460482,0.12533487351460482,"aneja"
60,"50% : 50%",5,60.0,60.0,60.0,29.0,89.0,47.0,373.0,420.0,0.12440506290684523,0.12533426444173884,0.12533426444173884,"aneja"
61,"40% : 60%",5,48.0,72.0,48.0,29.0,77.0,38.0,380.0,418.0,0.12425147128394298,0.12533721531347208,0.12533721531347208,"aneja"
62,"30% : 70%",5,36.0,84.0,36.0,31.0,67.0,30.0,390.0,420.0,0.1231130852080358,0.12532943247471537,0.12532943247471537,"aneja"
63,"20% : 80%",5,24.0,96.0,24.0,33.0,57.0,22.0,398.0,420.0,0.12290232948958517,0.12532943247471537,0.12532943247471537,"aneja"
64,"10% : 90%",5,12.0,108.0,12.0,33.0,45.0,10.0,422.0,432.0,0.11539675014394679,0.125330983816554,0.125330983816554,"aneja"
65,"0% : 100%",5,"",120.0,"",114.0,114.0,"",506.0,506.0,"",0.12500645221107992,0.12500645221107992,"aneja"
66,"100% : 0%",6,120.0,"",120.0,"",120.0,80.0,"",80.0,0.12497431722993352,"",0.12497431722993352,"aneja"
67,"90% : 10%",6,108.0,12.0,79.36616799999997,12.0,91.36616799999997,72.0,293.0,365.0,0.12490833480931804,0.12532407063378906,0.12532407063378906,"aneja"
68,"80% : 20%",6,96.0,24.0,96.0,24.0,120.0,70.0,340.0,410.0,0.12488904549690075,0.12533996941763437,0.12533996941763437,"aneja"
69,"70% : 30%",6,84.0,36.0,84.0,28.0,112.0,64.0,346.0,410.0,0.12481657316643886,0.12533760311749045,0.12533760311749045,"aneja"
70,"60% : 40%",6,72.0,48.0,63.597592999999975,32.0,95.59759299999997,58.0,361.0,419.0,0.1245601637957073,0.12533581106695216,0.12533581106695216,"aneja"
71,"50% : 50%",6,60.0,60.0,60.0,29.0,89.0,47.0,373.0,420.0,0.12440506290684523,0.12533426444173884,0.12533426444173884,"aneja"
72,"40% : 60%",6,48.0,72.0,48.0,31.0,79.0,38.0,380.0,418.0,0.12425147128394298,0.12533721531347208,0.12533721531347208,"aneja"
73,"30% : 70%",6,36.0,84.0,36.0,31.0,67.0,29.0,391.0,420.0,0.12310575489063591,0.12532943247471537,0.12532943247471537,"aneja"
74,"20% : 80%",6,24.0,96.0,24.0,35.0,59.0,18.0,418.0,436.0,0.12066522009309848,0.12532628896802867,0.12532628896802867,"aneja"
75,"10% : 90%",6,12.0,108.0,12.0,32.0,44.0,10.0,422.0,432.0,0.11539675014394679,0.125330983816554,0.125330983816554,"aneja"
76,"0% : 100%",6,"",120.0,"",114.0,114.0,"",506.0,506.0,"",0.12500645221107992,0.12500645221107992,"aneja"
77,"100% : 0%",7,120.0,"",86.48576499999997,"",86.48576499999997,83.0,"",83.0,0.12505911367940653,"",0.12505911367940653,"aneja"
78,"90% : 10%",7,108.0,12.0,108.0,12.0,120.0,71.0,289.0,360.0,0.12490820975381842,0.12532389596473192,0.12532389596473192,"aneja"
79,"80% : 20%",7,96.0,24.0,96.0,24.0,120.0,70.0,340.0,410.0,0.12488904549690075,0.12533996941763437,0.12533996941763437,"aneja"
80,"70% : 30%",7,84.0,36.0,84.0,28.0,112.0,64.0,346.0,410.0,0.12481657316643886,0.12533760311749045,0.12533760311749045,"aneja"
81,"60% : 40%",7,72.0,48.0,72.0,29.0,101.0,53.0,371.0,424.0,0.12445692008486774,0.12533487351460482,0.12533487351460482,"aneja"
82,"50% : 50%",7,60.0,60.0,60.0,30.0,90.0,48.0,372.0,420.0,0.12442459708468791,0.12533426444173884,0.12533426444173884,"aneja"
83,"40% : 60%",7,48.0,72.0,48.0,30.0,78.0,40.0,378.0,418.0,0.1242717703580635,0.12533721531347208,0.12533721531347208,"aneja"
84,"30% : 70%",7,36.0,84.0,34.443797,31.0,65.443797,31.0,389.0,420.0,0.12314585702366207,0.12532943247471537,0.12532943247471537,"aneja"
85,"20% : 80%",7,24.0,96.0,23.152963999999994,35.0,58.152964,20.0,417.0,437.0,0.12070925513562074,0.12532628896802867,0.12532628896802867,"aneja"
86,"10% : 90%",7,12.0,108.0,12.0,32.0,44.0,10.0,422.0,432.0,0.11539675014394679,0.125330983816554,0.125330983816554,"aneja"
87,"0% : 100%",7,"",120.0,"",114.0,114.0,"",506.0,506.0,"",0.12500645221107992,0.12500645221107992,"aneja"
88,"100% : 0%",8,120.0,"",120.0,"",120.0,82.0,"",82.0,0.12505497330122134,"",0.12505497330122134,"aneja"
89,"90% : 10%",8,108.0,12.0,108.0,12.0,120.0,72.0,297.0,369.0,0.12491129533483572,0.12532450022956582,0.12532450022956582,"aneja"
90,"80% : 20%",8,96.0,24.0,96.0,24.0,120.0,70.0,340.0,410.0,0.12488904549690075,0.12533996941763437,0.12533996941763437,"aneja"
91,"70% : 30%",8,84.0,36.0,84.0,28.0,112.0,62.0,348.0,410.0,0.1247499319656382,0.12533760311749045,0.12533760311749045,"aneja"
92,"60% : 40%",8,72.0,48.0,72.0,29.0,101.0,55.0,363.0,418.0,0.12448007892454448,0.12533581106695216,0.12533581106695216,"aneja"
93,"50% : 50%",8,60.0,60.0,60.0,29.0,89.0,48.0,372.0,420.0,0.12442459708468791,0.12533426444173884,0.12533426444173884,"aneja"
94,"40% : 60%",8,48.0,72.0,48.0,32.0,80.0,38.0,380.0,418.0,0.12425147128394298,0.12533721531347208,0.12533721531347208,"aneja"
95,"30% : 70%",8,36.0,84.0,36.0,31.0,67.0,29.0,391.0,420.0,0.12310575489063591,0.12532943247471537,0.12532943247471537,"aneja"
96,"20% : 80%",8,24.0,96.0,23.145502999999998,34.0,57.145503,20.0,417.0,437.0,0.12070925513562074,0.12532628896802867,0.12532628896802867,"aneja"
97,"10% : 90%",8,12.0,108.0,12.0,33.0,45.0,10.0,422.0,432.0,0.11539675014394679,0.125330983816554,0.125330983816554,"aneja"
98,"0% : 100%",8,"",120.0,"",114.0,114.0,"",506.0,506.0,"",0.12500645221107992,0.12500645221107992,"aneja"
99,"100% : 0%",9,120.0,"",120.0,"",120.0,84.0,"",84.0,0.12512986401953116,"",0.12512986401953116,"aneja"
100,"90% : 10%",9,108.0,12.0,108.0,12.0,120.0,72.0,296.0,368.0,0.12491129533483572,0.12532439836723738,0.12532439836723738,"aneja"
101,"80% : 20%",9,96.0,24.0,96.0,24.0,120.0,70.0,340.0,410.0,0.12488904549690075,0.12533996941763437,0.12533996941763437,"aneja"
102,"70% : 30%",9,84.0,36.0,84.0,30.0,114.0,62.0,348.0,410.0,0.1247499319656382,0.12533760311749045,0.12533760311749045,"aneja"
103,"60% : 40%",9,72.0,48.0,72.0,29.0,101.0,57.0,361.0,418.0,0.1245457558879123,0.12533581106695216,0.12533581106695216,"aneja"
104,"50% : 50%",9,60.0,60.0,60.0,32.0,92.0,48.0,372.0,420.0,0.12442459708468791,0.12533426444173884,0.12533426444173884,"aneja"
105,"40% : 60%",9,48.0,72.0,48.0,32.0,80.0,37.0,381.0,418.0,0.12423858171142499,0.12533721531347208,0.12533721531347208,"aneja"
106,"30% : 70%",9,36.0,84.0,36.0,30.0,66.0,29.0,391.0,420.0,0.12310575489063591,0.12532943247471537,0.12532943247471537,"aneja"
107,"20% : 80%",9,24.0,96.0,23.191717,33.0,56.191717,21.0,416.0,437.0,0.12104580148194062,0.12532628896802867,0.12532628896802867,"aneja"
108,"10% : 90%",9,12.0,108.0,12.0,32.0,44.0,10.0,422.0,432.0,0.11539675014394679,0.125330983816554,0.125330983816554,"aneja"
109,"0% : 100%",9,"",120.0,"",115.0,115.0,"",506.0,506.0,"",0.12500645221107992,0.12500645221107992,"aneja"
0,"100% : 0%",0,120.0,"",25.485902,"",25.485902,22.0,"",22.0,0.12351922570012867,"",0.12351922570012867,"gpba"
1,"90% : 10%",0,108.0,12.0,25.359761,12.0,37.359761,22.0,318.0,340.0,0.12351922570012867,0.1253170516628491,0.1253170516628491,"gpba"
2,"80% : 20%",0,96.0,24.0,25.671565000000005,24.0,49.671565,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
3,"70% : 30%",0,84.0,36.0,25.044187999999995,31.0,56.04418799999999,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
4,"60% : 40%",0,72.0,48.0,26.503695,31.0,57.503695,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
5,"50% : 50%",0,60.0,60.0,26.072908999999996,31.0,57.072908999999996,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
6,"40% : 60%",0,48.0,72.0,26.154711000000006,31.0,57.154711000000006,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
7,"30% : 70%",0,36.0,84.0,24.618893,31.0,55.618893,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
8,"20% : 80%",0,24.0,96.0,24.0,31.0,55.0,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
9,"10% : 90%",0,12.0,108.0,12.0,31.0,43.0,14.0,420.0,434.0,0.12260512942676526,0.12532991463469317,0.12532991463469317,"gpba"
10,"0% : 100%",0,"",120.0,"",113.0,113.0,"",506.0,506.0,"",0.12500645221107992,0.12500645221107992,"gpba"
11,"100% : 0%",1,120.0,"",25.355998,"",25.355998,22.0,"",22.0,0.12351922570012867,"",0.12351922570012867,"gpba"
12,"90% : 10%",1,108.0,12.0,25.37611,12.0,37.37611,22.0,318.0,340.0,0.12351922570012867,0.1253170516628491,0.1253170516628491,"gpba"
13,"80% : 20%",1,96.0,24.0,25.409280999999996,24.0,49.40928099999999,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
14,"70% : 30%",1,84.0,36.0,25.09900100000001,31.0,56.09900100000001,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
15,"60% : 40%",1,72.0,48.0,26.812048000000008,31.0,57.812048000000004,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
16,"50% : 50%",1,60.0,60.0,26.091514999999998,31.0,57.091515,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
17,"40% : 60%",1,48.0,72.0,26.254252999999995,31.0,57.25425299999999,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
18,"30% : 70%",1,36.0,84.0,24.642345000000006,31.0,55.642345000000006,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
19,"20% : 80%",1,24.0,96.0,24.0,31.0,55.0,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
20,"10% : 90%",1,12.0,108.0,12.0,31.0,43.0,14.0,420.0,434.0,0.12260512942676526,0.12532991463469317,0.12532991463469317,"gpba"
21,"0% : 100%",1,"",120.0,"",113.0,113.0,"",506.0,506.0,"",0.12500645221107992,0.12500645221107992,"gpba"
22,"100% : 0%",2,120.0,"",24.864564,"",24.864564,22.0,"",22.0,0.12351922570012867,"",0.12351922570012867,"gpba"
23,"90% : 10%",2,108.0,12.0,25.459553000000003,12.0,37.459553,22.0,318.0,340.0,0.12351922570012867,0.1253170516628491,0.1253170516628491,"gpba"
24,"80% : 20%",2,96.0,24.0,25.650465,24.0,49.650465,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
25,"70% : 30%",2,84.0,36.0,25.02337600000001,31.0,56.02337600000001,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
26,"60% : 40%",2,72.0,48.0,26.677580000000006,31.0,57.677580000000006,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
27,"50% : 50%",2,60.0,60.0,25.812297,31.0,56.812297,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
28,"40% : 60%",2,48.0,72.0,25.972106,31.0,56.972106,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
29,"30% : 70%",2,36.0,84.0,24.680988000000003,31.0,55.680988,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
30,"20% : 80%",2,24.0,96.0,24.0,31.0,55.0,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
31,"10% : 90%",2,12.0,108.0,12.0,31.0,43.0,14.0,420.0,434.0,0.12260512942676526,0.12532991463469317,0.12532991463469317,"gpba"
32,"0% : 100%",2,"",120.0,"",113.0,113.0,"",506.0,506.0,"",0.12500645221107992,0.12500645221107992,"gpba"
33,"100% : 0%",3,120.0,"",25.050118,"",25.050118,22.0,"",22.0,0.12351922570012867,"",0.12351922570012867,"gpba"
34,"90% : 10%",3,108.0,12.0,25.459222999999994,12.0,37.459222999999994,22.0,318.0,340.0,0.12351922570012867,0.1253170516628491,0.1253170516628491,"gpba"
35,"80% : 20%",3,96.0,24.0,25.578002,24.0,49.578002,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
36,"70% : 30%",3,84.0,36.0,24.908257999999993,31.0,55.90825799999999,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
37,"60% : 40%",3,72.0,48.0,26.446200000000005,31.0,57.446200000000005,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
38,"50% : 50%",3,60.0,60.0,26.183183000000007,31.0,57.18318300000001,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
39,"40% : 60%",3,48.0,72.0,26.074747000000002,31.0,57.074747,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
40,"30% : 70%",3,36.0,84.0,24.722489999999997,31.0,55.72248999999999,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
41,"20% : 80%",3,24.0,96.0,24.0,32.0,56.0,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
42,"10% : 90%",3,12.0,108.0,12.0,31.0,43.0,15.0,419.0,434.0,0.12306531050303728,0.12532991463469317,0.12532991463469317,"gpba"
43,"0% : 100%",3,"",120.0,"",113.0,113.0,"",506.0,506.0,"",0.12500645221107992,0.12500645221107992,"gpba"
44,"100% : 0%",4,120.0,"",25.501033000000003,"",25.501033000000003,22.0,"",22.0,0.12351922570012867,"",0.12351922570012867,"gpba"
45,"90% : 10%",4,108.0,12.0,25.408731999999993,12.0,37.40873199999999,22.0,318.0,340.0,0.12351922570012867,0.1253170516628491,0.1253170516628491,"gpba"
46,"80% : 20%",4,96.0,24.0,25.59541,24.0,49.59541,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
47,"70% : 30%",4,84.0,36.0,25.290425999999997,31.0,56.290426,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
48,"60% : 40%",4,72.0,48.0,26.037946999999996,31.0,57.037946999999996,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
49,"50% : 50%",4,60.0,60.0,25.922604999999997,31.0,56.922605,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
50,"40% : 60%",4,48.0,72.0,25.893950999999998,31.0,56.893951,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
51,"30% : 70%",4,36.0,84.0,24.918177999999997,31.0,55.918178,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
52,"20% : 80%",4,24.0,96.0,24.0,31.0,55.0,21.0,418.0,439.0,0.12351921802916459,0.1253325966672426,0.1253325966672426,"gpba"
53,"10% : 90%",4,12.0,108.0,12.0,31.0,43.0,15.0,419.0,434.0,0.12306531050303728,0.12532991463469317,0.12532991463469317,"gpba"
54,"0% : 100%",4,"",120.0,"",114.0,114.0,"",506.0,506.0,"",0.12500645221107992,0.12500645221107992,"gpba"
55,"100% : 0%",5,120.0,"",25.481802999999992,"",25.481802999999992,22.0,"",22.0,0.12351922570012867,"",0.12351922570012867,"gpba"
56,"90% : 10%",5,108.0,12.0,25.619871,12.0,37.619871,22.0,318.0,340.0,0.12351922570012867,0.1253170516628491,0.1253170516628491,"gpba"
57,"80% : 20%",5,96.0,24.0,24.717623999999997,24.0,48.717624,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
58,"70% : 30%",5,84.0,36.0,25.383147,31.0,56.383147,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
59,"60% : 40%",5,72.0,48.0,26.31933,31.0,57.31933,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
60,"50% : 50%",5,60.0,60.0,25.314228000000004,31.0,56.314228,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
61,"40% : 60%",5,48.0,72.0,26.088376999999998,31.0,57.088376999999994,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
62,"30% : 70%",5,36.0,84.0,25.813202,31.0,56.813202000000004,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
63,"20% : 80%",5,24.0,96.0,24.0,31.0,55.0,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
64,"10% : 90%",5,12.0,108.0,12.0,31.0,43.0,15.0,419.0,434.0,0.12306531050303728,0.12532991463469317,0.12532991463469317,"gpba"
65,"0% : 100%",5,"",120.0,"",114.0,114.0,"",506.0,506.0,"",0.12500645221107992,0.12500645221107992,"gpba"
66,"100% : 0%",6,120.0,"",25.44142200000001,"",25.44142200000001,22.0,"",22.0,0.12351922570012867,"",0.12351922570012867,"gpba"
67,"90% : 10%",6,108.0,12.0,25.550423999999992,12.0,37.55042399999999,22.0,317.0,339.0,0.12351922570012867,0.12531702736821348,0.12531702736821348,"gpba"
68,"80% : 20%",6,96.0,24.0,25.138431000000008,24.0,49.13843100000001,22.0,417.0,439.0,0.12351922570012867,0.1253325966672426,0.1253325966672426,"gpba"
