instance;problem;solver_name;front_strategy;solver_search_strategy;fzn_optimisation_level;threads;cores;solver_timeout_sec;minizinc_model;exhaustive;hypervolume;datetime;number_of_solutions;total_nodes;time_solver_sec;minizinc_time_fzn_sec;hypervolume_current_solutions;solutions_time_list;pareto_solutions_time_list;pareto_front;solutions_pareto_front;incomplete_timeout_solution_added_to_front
mexico_city_150;sims;gurobi;aneja-nair;free;1;12;6;24;mosaic_cloud3;True;1.5353059398288778e+17;2025-05-02 15:34:47.610212;33;34.0;13.960291999999997;0;[np.float64(1.3889792606577035e+17), np.float64(1.5324384524006854e+17), np.float64(1.5351460176492074e+17), np.float64(1.5352036734373274e+17), np.float64(1.535211637747313e+17), np.float64(1.5352742747294982e+17), np.float64(1.5352934799640778e+17), np.float64(1.5352937703072915e+17), np.float64(1.5352966317410742e+17), np.float64(1.5352994467710394e+17), np.float64(1.5353012356701686e+17), np.float64(1.535301598920214e+17), np.float64(1.535304879270946e+17), np.float64(1.535305684512682e+17), np.float64(1.5353057432010502e+17), np.float64(1.5353057723462166e+17), np.float64(1.5353059398288778e+17)];[0.685462, 1.121294, 1.542131, 1.935603, 2.327864, 2.7377059999999998, 3.1381979999999996, 3.5459889999999996, 3.9883379999999997, 4.391655999999999, 4.803157999999999, 5.223606999999999, 5.653265999999999, 6.053409999999999, 6.481420999999998, 6.9394339999999985, 7.343431999999998, 7.771391999999998, 8.207228999999998, 8.616724999999999, 8.985717999999999, 9.382547999999998, 9.809753999999998, 10.225028999999997, 10.657094999999998, 11.070109999999998, 11.468504999999999, 11.883060999999998, 12.285016999999998, 12.710647999999997, 13.119154999999997, 13.554165999999997, 13.960291999999997];[0.685462, 1.121294, 1.542131, 1.935603, 2.327864, 2.7377059999999998, 3.1381979999999996, 3.5459889999999996, 3.9883379999999997, 4.391655999999999, 4.803157999999999, 5.223606999999999, 5.653265999999999, 6.053409999999999, 6.481420999999998, 6.9394339999999985, 7.343431999999998];{[6896294, 355302250],[7756248, 10197418],[6935324, 25483016],[6911744, 110790850],[6924284, 38650361],[7307114, 11536848],[7006116, 19102497],[6926664, 35297668],[7037656, 18040575],[7090646, 16740138],[6960946, 21522646],[6946654, 22941384],[7507518, 10218008],[7346968, 11035296],[7329398, 11202822],[7599368, 10199430],[7767018, 10197015]};{[1, 7, 13, 16, 21, 26, 28, 31, 49, 65, 73, 79, 85, 100, 107, 109, 113, 122, 124, 134, 146, 149],[1, 7, 13, 16, 18, 26, 36, 48, 65, 67, 73, 79, 85, 107, 108, 112, 122, 124, 130, 134, 137, 140, 148, 149],[1, 7, 13, 16, 21, 26, 28, 65, 71, 73, 85, 100, 107, 109, 113, 122, 124, 127, 133, 134, 146, 149],[1, 7, 13, 16, 21, 26, 28, 65, 73, 79, 85, 100, 107, 109, 113, 122, 124, 127, 134, 145, 146, 149],[1, 7, 13, 16, 21, 26, 28, 65, 73, 79, 85, 100, 107, 109, 113, 122, 124, 127, 133, 134, 146, 149],[1, 7, 13, 16, 18, 26, 48, 65, 67, 73, 81, 85, 107, 108, 122, 124, 130, 134, 140, 148, 149],[1, 7, 13, 16, 21, 23, 26, 28, 43, 48, 65, 71, 73, 85, 107, 109, 113, 122, 124, 134, 146, 149],[1, 7, 13, 16, 21, 26, 28, 65, 73, 79, 85, 100, 107, 109, 113, 116, 122, 124, 133, 134, 146, 149],[1, 7, 13, 16, 23, 26, 28, 35, 43, 48, 65, 71, 73, 85, 107, 109, 113, 122, 124, 134, 146, 149],[1, 7, 13, 16, 18, 26, 48, 65, 67, 73, 85, 107, 108, 122, 124, 130, 134, 140, 148, 149],[1, 7, 13, 16, 21, 26, 28, 43, 65, 68, 71, 73, 85, 107, 109, 113, 122, 124, 127, 134, 146, 149],[1, 7, 13, 16, 21, 26, 28, 65, 68, 71, 73, 85, 100, 107, 109, 113, 122, 124, 127, 134, 146, 149],[1, 7, 13, 16, 18, 26, 36, 48, 65, 67, 71, 73, 85, 107, 108, 122, 124, 134, 137, 140, 148, 149],[1, 7, 13, 16, 18, 22, 26, 48, 65, 67, 73, 85, 107, 108, 122, 124, 134, 137, 140, 148, 149],[1, 7, 13, 16, 18, 26, 48, 65, 67, 73, 85, 107, 108, 122, 124, 130, 134, 137, 140, 148, 149],[1, 7, 13, 16, 18, 26, 36, 48, 65, 67, 71, 73, 85, 107, 108, 112, 122, 124, 134, 137, 140, 148, 149],[1, 7, 13, 16, 18, 26, 48, 65, 67, 73, 75, 85, 107, 108, 112, 122, 124, 126, 130, 134, 137, 140, 148, 149]};False
mexico_city_150;sims;pls;None;None;None;1;1;96;None;False;0;2025-05-02 15:35:05;81;0;2;0;None;0;[0, 0.01800575, 0, 0.036210313, 0, 0, 0, 0.083206296, 0, 0.09815549, 0, 0.11476972, 0.3247088, 0.585747, 0.8441051, 0.12889113, 0.67616993, 0.8295057, 1.0373546, 0.9168105, 0.690881, 0, 0.1289081, 0.93173474, 0.71970266, 0.8577263, 0.9458341, 0, 0.1432438, 1.1645563, 0.7480935, 0.8711866, 0.6132603, 0.5360687, 0, 0.19638616, 0.114790216, 0.32473436, 0.58575594, 0.8143146, 0.33973008, 0.8294592, 1.023105, 0.33976564, 0.40908384, 0.6449626, 0.84408635, 0.1288675, 0.40910712, 0.12893234, 0.35340577, 0.6908663, 0.45469648, 0.1289207, 0.1432181, 0.67618746, 0.14326362, 0.3667086, 0.9317161, 0.49682084, 0.14325383, 0.36669937, 1.2149823, 0.5102645, 0.6132471, 0.15628156, 0.6132753, 0, 0.39312774, 0.20911166, 0, 0, 0.19636899, 0.9719931, 0.97197056, 0.5360504, 0, 0.7992092, 0, 0, 0];{[6896294, 355302250], [6905510, 355300419], [6911744, 110790850], [6920960, 110789019], [6924284, 38650361], [6926664, 35297668], [6935324, 25483016], [6944540, 25481185], [6946654, 22941384], [6955464, 22527996], [6960946, 21522646], [6969756, 21159403], [6972654, 21123745], [6981870, 21123680], [6991454, 20714822], [6991824, 20521235], [6992486, 20460724], [7001296, 20217484], [7004194, 20181826], [7005702, 19799104], [7005746, 19296084], [7006116, 19102497], [7015332, 19102432], [7024916, 19033331], [7025286, 18839744], [7034502, 18839679], [7037286, 18234162], [7037656, 18040575], [7046872, 18040510], [7056456, 17971409], [7056826, 17777822], [7066042, 17777757], [7087466, 17692473], [7089046, 16806207], [7090646, 16740138], [7108216, 16572612], [7177414, 16319356], [7186224, 15956113], [7189122, 15920455], [7198338, 15920390], [7202262, 15915653], [7202924, 15855142], [7207922, 15511532], [7208292, 15317945], [7208954, 15257434], [7216140, 15193522], [7216184, 14690502], [7216554, 14496915], [7222214, 14092794], [7222584, 13899207], [7231800, 13899142], [7241384, 13830041], [7241754, 13636454], [7244868, 13565181], [7248094, 13434993], [7253754, 13030872], [7254124, 12837285], [7263340, 12837220], [7272924, 12768119], [7273294, 12574532], [7276408, 12503259], [7285624, 12503194], [7295208, 12434093], [7295578, 12240506], [7299484, 12200625], [7301084, 12134556], [7305514, 11602917], [7307114, 11536848], [7324684, 11369322], [7327798, 11268891], [7329398, 11202822], [7346968, 11035296], [7438818, 11016718], [7484834, 10559753], [7485234, 10552034], [7507118, 10225727], [7507518, 10218008], [7598968, 10207149], [7599368, 10199430], [7756248, 10197418], [7767018, 10197015]};{[1, 7, 13, 16, 21, 26, 28, 31, 49, 65, 73, 79, 85, 100, 107, 109, 113, 122, 124, 134, 146, 149], [1, 7, 13, 16, 21, 26, 28, 31, 49, 55, 65, 73, 79, 85, 100, 107, 109, 113, 122, 124, 146, 149], [1, 7, 13, 16, 21, 26, 28, 65, 73, 79, 85, 100, 107, 109, 113, 122, 124, 127, 134, 145, 146, 149], [1, 7, 13, 16, 21, 26, 28, 55, 65, 73, 79, 85, 100, 107, 109, 113, 122, 124, 127, 145, 146, 149], [1, 7, 13, 16, 21, 26, 28, 65, 73, 79, 85, 100, 107, 109, 113, 122, 124, 127, 133, 134, 146, 149], [1, 7, 13, 16, 21, 26, 28, 65, 73, 79, 85, 100, 107, 109, 113, 116, 122, 124, 133, 134, 146, 149], [1, 7, 13, 16, 21, 26, 28, 65, 71, 73, 85, 100, 107, 109, 113, 122, 124, 127, 133, 134, 146, 149], [1, 7, 13, 16, 21, 26, 28, 55, 65, 71, 73, 85, 100, 107, 109, 113, 122, 124, 127, 133, 146, 149], [1, 7, 13, 16, 21, 26, 28, 65, 68, 71, 73, 85, 100, 107, 109, 113, 122, 124, 127, 134, 146, 149], [1, 7, 13, 16, 21, 26, 28, 34, 65, 68, 71, 73, 85, 100, 107, 109, 113, 122, 124, 127, 134, 149], [1, 7, 13, 16, 21, 26, 28, 43, 65, 68, 71, 73, 85, 107, 109, 113, 122, 124, 127, 134, 146, 149], [1, 7, 13, 16, 21, 26, 28, 34, 43, 65, 68, 71, 73, 85, 107, 109, 113, 122, 124, 127, 134, 149], [1, 7, 13, 16, 21, 26, 28, 34, 43, 60, 65, 68, 71, 73, 85, 107, 113, 122, 124, 127, 134, 149], [1, 7, 13, 16, 21, 26, 28, 34, 43, 55, 60, 65, 68, 71, 73, 85, 107, 113, 122, 124, 127, 149], [1, 7, 13, 16, 21, 23, 26, 28, 65, 68, 71, 73, 85, 100, 107, 109, 113, 122, 124, 134, 146, 149], [1, 7, 13, 16, 21, 23, 26, 28, 48, 65, 71, 73, 85, 100, 107, 109, 113, 122, 124, 134, 146, 149], [1, 7, 13, 16, 26, 28, 35, 43, 65, 68, 71, 73, 85, 107, 109, 113, 122, 124, 127, 134, 146, 149], [1, 7, 13, 16, 26, 28, 34, 35, 43, 65, 68, 71, 73, 85, 107, 109, 113, 122, 124, 127, 134, 149], [1, 7, 13, 16, 26, 28, 34, 35, 43, 60, 65, 68, 71, 73, 85, 107, 113, 122, 124, 127, 134, 149], [1, 7, 13, 16, 21, 23, 26, 28, 48, 65, 71, 73, 85, 100, 107, 109, 110, 113, 122, 124, 146, 149], [1, 7, 13, 16, 21, 23, 26, 28, 43, 65, 68, 71, 73, 85, 107, 109, 113, 122, 124, 134, 146, 149], [1, 7, 13, 16, 21, 23, 26, 28, 43, 48, 65, 71, 73, 85, 107, 109, 113, 122, 124, 134, 146, 149], [1, 7, 13, 16, 21, 23, 26, 28, 43, 48, 55, 65, 71, 73, 85, 107, 109, 113, 122, 124, 146, 149], [1, 7, 13, 16, 21, 22, 23, 26, 28, 43, 65, 68, 73, 85, 107, 109, 113, 122, 124, 134, 146, 149], [1, 7, 13, 16, 21, 22, 23, 26, 28, 43, 48, 65, 73, 85, 107, 109, 113, 122, 124, 134, 146, 149], [1, 7, 13, 16, 21, 22, 23, 26, 28, 43, 48, 55, 65, 73, 85, 107, 109, 113, 122, 124, 146, 149], [1, 7, 13, 16, 23, 26, 28, 35, 43, 65, 68, 71, 73, 85, 107, 109, 113, 122, 124, 134, 146, 149], [1, 7, 13, 16, 23, 26, 28, 35, 43, 48, 65, 71, 73, 85, 107, 109, 113, 122, 124, 134, 146, 149], [1, 7, 13, 16, 23, 26, 28, 35, 43, 48, 55, 65, 71, 73, 85, 107, 109, 113, 122, 124, 146, 149], [1, 7, 13, 16, 22, 23, 26, 28, 35, 43, 65, 68, 73, 85, 107, 109, 113, 122, 124, 134, 146, 149], [1, 7, 13, 16, 22, 23, 26, 28, 35, 43, 48, 65, 73, 85, 107, 109, 113, 122, 124, 134, 146, 149], [1, 7, 13, 16, 22, 23, 26, 28, 35, 43, 48, 55, 65, 73, 85, 107, 109, 113, 122, 124, 146, 149], [1, 7, 13, 16, 26, 48, 65, 67, 71, 73, 85, 107, 108, 113, 122, 124, 134, 140, 148, 149], [1, 7, 13, 16, 18, 26, 48, 65, 67, 71, 73, 85, 107, 108, 122, 124, 134, 140, 148, 149], [1, 7, 13, 16, 18, 26, 48, 65, 67, 73, 85, 107, 108, 122, 124, 130, 134, 140, 148, 149], [1, 7, 13, 16, 18, 22, 26, 48, 65, 67, 73, 85, 107, 108, 122, 124, 134, 140, 148, 149], [1, 7, 13, 16, 21, 26, 28, 43, 65, 68, 71, 73, 81, 85, 107, 109, 113, 122, 124, 127, 134, 146, 149], [1, 7, 13, 16, 21, 26, 28, 34, 43, 65, 68, 71, 73, 81, 85, 107, 109, 113, 122, 124, 127, 134, 149], [1, 7, 13, 16, 21, 26, 28, 34, 43, 60, 65, 68, 71, 73, 81, 85, 107, 113, 122, 124, 127, 134, 149], [1, 7, 13, 16, 21, 26, 28, 34, 43, 55, 60, 65, 68, 71, 73, 81, 85, 107, 113, 122, 124, 127, 149], [1, 7, 13, 16, 21, 23, 26, 28, 48, 65, 71, 73, 85, 87, 100, 107, 109, 113, 122, 124, 134, 146, 149], [1, 7, 13, 16, 26, 28, 35, 43, 65, 68, 71, 73, 85, 87, 107, 109, 113, 122, 124, 127, 134, 146, 149], [1, 7, 13, 16, 21, 23, 26, 28, 65, 68, 71, 73, 81, 85, 100, 107, 109, 113, 122, 124, 134, 146, 149], [1, 7, 13, 16, 21, 23, 26, 28, 48, 65, 71, 73, 81, 85, 100, 107, 109, 113, 122, 124, 134, 146, 149], [1, 7, 13, 16, 26, 28, 35, 43, 65, 68, 71, 73, 81, 85, 107, 109, 113, 122, 124, 127, 134, 146, 149], [1, 7, 13, 16, 21, 23, 26, 28, 48, 65, 71, 73, 85, 87, 100, 107, 109, 110, 113, 122, 124, 146, 149], [1, 7, 13, 16, 21, 23, 26, 28, 43, 65, 68, 71, 73, 85, 87, 107, 109, 113, 122, 124, 134, 146, 149], [1, 7, 13, 16, 21, 23, 26, 28, 43, 48, 65, 71, 73, 85, 87, 107, 109, 113, 122, 124, 134, 146, 149], [1, 7, 13, 16, 21, 23, 26, 28, 43, 65, 68, 71, 73, 81, 85, 107, 109, 113, 122, 124, 134, 146, 149], [1, 7, 13, 16, 21, 23, 26, 28, 43, 48, 65, 71, 73, 81, 85, 107, 109, 113, 122, 124, 134, 146, 149], [1, 7, 13, 16, 21, 23, 26, 28, 43, 48, 55, 65, 71, 73, 81, 85, 107, 109, 113, 122, 124, 146, 149], [1, 7, 13, 16, 21, 22, 23, 26, 28, 43, 65, 68, 73, 81, 85, 107, 109, 113, 122, 124, 134, 146, 149], [1, 7, 13, 16, 21, 22, 23, 26, 28, 43, 48, 65, 73, 81, 85, 107, 109, 113, 122, 124, 134, 146, 149], [1, 7, 13, 16, 21, 23, 26, 28, 43, 48, 65, 71, 73, 85, 107, 109, 113, 122, 124, 134, 137, 146, 149], [1, 7, 13, 16, 23, 26, 28, 35, 43, 48, 65, 71, 73, 85, 87, 107, 109, 113, 122, 124, 134, 146, 149], [1, 7, 13, 16, 23, 26, 28, 35, 43, 65, 68, 71, 73, 81, 85, 107, 109, 113, 122, 124, 134, 146, 149], [1, 7, 13, 16, 23, 26, 28, 35, 43, 48, 65, 71, 73, 81, 85, 107, 109, 113, 122, 124, 134, 146, 149], [1, 7, 13, 16, 23, 26, 28, 35, 43, 48, 55, 65, 71, 73, 81, 85, 107, 109, 113, 122, 124, 146, 149], [1, 7, 13, 16, 22, 23, 26, 28, 35, 43, 65, 68, 73, 81, 85, 107, 109, 113, 122, 124, 134, 146, 149], [1, 7, 13, 16, 22, 23, 26, 28, 35, 43, 48, 65, 73, 81, 85, 107, 109, 113, 122, 124, 134, 146, 149], [1, 7, 13, 16, 23, 26, 28, 35, 43, 48, 65, 71, 73, 85, 107, 109, 113, 122, 124, 134, 137, 146, 149], [1, 7, 13, 16, 23, 26, 28, 35, 43, 48, 55, 65, 71, 73, 85, 107, 109, 113, 122, 124, 137, 146, 149], [1, 7, 13, 16, 22, 23, 26, 28, 35, 43, 65, 68, 73, 85, 107, 109, 113, 122, 124, 134, 137, 146, 149], [1, 7, 13, 16, 22, 23, 26, 28, 35, 43, 48, 65, 73, 85, 107, 109, 113, 122, 124, 134, 137, 146, 149], [1, 7, 13, 16, 18, 26, 48, 65, 67, 71, 73, 85, 87, 107, 108, 122, 124, 134, 140, 148, 149], [1, 7, 13, 16, 18, 26, 48, 65, 67, 73, 85, 87, 107, 108, 122, 124, 130, 134, 140, 148, 149], [1, 7, 13, 16, 18, 26, 48, 65, 67, 71, 73, 81, 85, 107, 108, 122, 124, 134, 140, 148, 149], [1, 7, 13, 16, 18, 26, 48, 65, 67, 73, 81, 85, 107, 108, 122, 124, 130, 134, 140, 148, 149], [1, 7, 13, 16, 18, 22, 26, 48, 65, 67, 73, 81, 85, 107, 108, 122, 124, 134, 140, 148, 149], [1, 7, 13, 16, 18, 26, 48, 65, 67, 71, 73, 85, 107, 108, 122, 124, 134, 137, 140, 148, 149], [1, 7, 13, 16, 18, 26, 48, 65, 67, 73, 85, 107, 108, 122, 124, 130, 134, 137, 140, 148, 149], [1, 7, 13, 16, 18, 22, 26, 48, 65, 67, 73, 85, 107, 108, 122, 124, 134, 137, 140, 148, 149], [1, 7, 13, 16, 18, 22, 26, 48, 65, 67, 73, 85, 107, 108, 112, 122, 124, 134, 137, 140, 148, 149], [1, 7, 13, 16, 18, 26, 48, 65, 67, 71, 73, 75, 81, 85, 107, 108, 122, 124, 134, 140, 148, 149], [1, 7, 13, 16, 18, 26, 36, 48, 65, 67, 71, 73, 81, 85, 107, 108, 122, 124, 134, 140, 148, 149], [1, 7, 13, 16, 18, 26, 48, 65, 67, 71, 73, 75, 85, 107, 108, 122, 124, 134, 137, 140, 148, 149], [1, 7, 13, 16, 18, 26, 36, 48, 65, 67, 71, 73, 85, 107, 108, 122, 124, 134, 137, 140, 148, 149], [1, 7, 13, 16, 18, 26, 48, 65, 67, 71, 73, 75, 85, 107, 108, 112, 122, 124, 134, 137, 140, 148, 149], [1, 7, 13, 16, 18, 26, 36, 48, 65, 67, 71, 73, 85, 107, 108, 112, 122, 124, 134, 137, 140, 148, 149], [1, 7, 13, 16, 18, 26, 36, 48, 65, 67, 73, 79, 85, 107, 108, 112, 122, 124, 130, 134, 137, 140, 148, 149], [1, 7, 13, 16, 18, 26, 48, 65, 67, 73, 75, 85, 107, 108, 112, 122, 124, 126, 130, 134, 137, 140, 148, 149]};False
