instance;problem;solver_name;front_strategy;solver_search_strategy;fzn_optimisation_level;threads;cores;solver_timeout_sec;minizinc_model;exhaustive;hypervolume;datetime;number_of_solutions;total_nodes;time_solver_sec;minizinc_time_fzn_sec;hypervolume_current_solutions;solutions_time_list;pareto_solutions_time_list;pareto_front;solutions_pareto_front;incomplete_timeout_solution_added_to_front
rio_de_janeiro_150;sims;gurobi;gpba-a;free;1;12;6;60;mosaic_cloud3;False;1.813225483615643e+17;2025-04-22 21:50:53.755291;126;125.0;60;0;[np.float64(1.62888686485291e+17), np.float64(1.7904474243623552e+17), np.float64(1.8035499485710035e+17), np.float64(1.8040061823121552e+17), np.float64(1.8089641186730906e+17), np.float64(1.809031976814226e+17), np.float64(1.8091165855784042e+17), np.float64(1.8111729066270298e+17), np.float64(1.8112441655637635e+17), np.float64(1.8112554181476013e+17), np.float64(1.8113355323239072e+17), np.float64(1.8122352888878182e+17), np.float64(1.8122472285169654e+17), np.float64(1.812252920297231e+17), np.float64(1.812265082351893e+17), np.float64(1.8122877909128557e+17), np.float64(1.8123319350889875e+17), np.float64(1.8127408485239942e+17), np.float64(1.812750277558725e+17), np.float64(1.812774337703477e+17), np.float64(1.8127771750417898e+17), np.float64(1.8127786963905603e+17), np.float64(1.812789003917216e+17), np.float64(1.812797486734232e+17), np.float64(1.8127990331576224e+17), np.float64(1.8128079020951306e+17), np.float64(1.8128097046643898e+17), np.float64(1.8128158842756934e+17), np.float64(1.8128271834314288e+17), np.float64(1.8128373163667792e+17), np.float64(1.812843185852422e+17), np.float64(1.8130136783289222e+17), np.float64(1.8130222564535504e+17), np.float64(1.813028054158797e+17), np.float64(1.8130294063041818e+17), np.float64(1.8130332660681e+17), np.float64(1.8130380940737715e+17), np.float64(1.8130443871501264e+17), np.float64(1.813047176385375e+17), np.float64(1.8130485164765962e+17), np.float64(1.813049383224645e+17), np.float64(1.8130499187796954e+17), np.float64(1.8130500837514006e+17), np.float64(1.8130503091920826e+17), np.float64(1.8130518525332416e+17), np.float64(1.813054159168735e+17), np.float64(1.8130569767195462e+17), np.float64(1.8130610410425734e+17), np.float64(1.8130658260730605e+17), np.float64(1.813074892170981e+17), np.float64(1.81314366962001e+17), np.float64(1.8131462702483446e+17), np.float64(1.813146882895775e+17), np.float64(1.8131473542749587e+17), np.float64(1.8131481508474947e+17), np.float64(1.8131482909232624e+17), np.float64(1.8131489411135376e+17), np.float64(1.813149695949613e+17), np.float64(1.8131502581023405e+17), np.float64(1.8131517709834218e+17), np.float64(1.8131521260903754e+17), np.float64(1.8131534047844262e+17), np.float64(1.8131553564855725e+17), np.float64(1.8131557826327814e+17), np.float64(1.813156379028636e+17), np.float64(1.8131567086295405e+17), np.float64(1.8131575377989885e+17), np.float64(1.8131584700723062e+17), np.float64(1.8131593424170454e+17), np.float64(1.8131598983929088e+17), np.float64(1.813160664007249e+17), np.float64(1.81316108016624e+17), np.float64(1.813162123353636e+17), np.float64(1.8131669526453178e+17), np.float64(1.813167013654706e+17), np.float64(1.8131672695693917e+17), np.float64(1.8131947940088758e+17), np.float64(1.8131951602180224e+17), np.float64(1.8131974589848794e+17), np.float64(1.813197767216789e+17), np.float64(1.8131979640818144e+17), np.float64(1.8131985574267622e+17), np.float64(1.8131988791519446e+17), np.float64(1.8131989611755507e+17), np.float64(1.8132000982629645e+17), np.float64(1.813200382594967e+17), np.float64(1.813200637731046e+17), np.float64(1.8132009013746048e+17), np.float64(1.8132011422232355e+17), np.float64(1.813201189647532e+17), np.float64(1.8132014102946835e+17), np.float64(1.8132017161873152e+17), np.float64(1.813202276213209e+17), np.float64(1.813202280069122e+17), np.float64(1.8132030682409706e+17), np.float64(1.813203250237133e+17), np.float64(1.8132035314492026e+17), np.float64(1.813203879702496e+17), np.float64(1.8132038999057683e+17), np.float64(1.8132042481590618e+17), np.float64(1.8132043486720618e+17), np.float64(1.8132043728906448e+17), np.float64(1.8132044930249843e+17), np.float64(1.813204732027983e+17), np.float64(1.813205150568112e+17), np.float64(1.8132059030961866e+17), np.float64(1.8132060203983373e+17), np.float64(1.8132082770026166e+17), np.float64(1.813210065266448e+17), np.float64(1.8132102878724186e+17), np.float64(1.813222905550339e+17), np.float64(1.8132232658232154e+17), np.float64(1.8132232993319782e+17), np.float64(1.8132233237612672e+17), np.float64(1.813223554662943e+17), np.float64(1.8132236159100982e+17), np.float64(1.8132242481466454e+17), np.float64(1.8132242520025584e+17), np.float64(1.8132243531131e+17), np.float64(1.8132245268640134e+17), np.float64(1.8132245492851958e+17), np.float64(1.8132246501168323e+17), np.float64(1.8132250237399126e+17), np.float64(1.8132254284422787e+17), np.float64(1.813225483615643e+17)];[0.164299, 0.287939, 0.5190170000000001, 0.743819, 0.97114, 1.177992, 1.418874, 1.928956, 2.161645, 2.544892, 2.857485, 3.407477, 3.814646, 4.055649, 4.329643, 4.560226, 4.811695, 5.285861000000001, 5.585299000000001, 5.844442000000001, 6.174181000000001, 6.404406000000001, 6.675732000000001, 6.907131000000001, 7.221620000000001, 7.439622000000001, 7.682590000000001, 7.989189000000001, 8.232507000000002, 8.586898000000001, 8.860789000000002, 9.108843000000002, 9.329091000000002, 9.586158000000001, 9.912363000000001, 10.195780000000001, 10.471024000000002, 10.731635000000002, 10.948764000000002, 11.171352000000002, 11.496440000000002, 11.786102000000001, 12.109526, 12.356643, 12.670774, 13.058085, 13.776426, 14.333188, 14.58821, 15.013563, 15.353845999999999, 15.608664, 15.871604, 16.174856, 16.452859999999998, 16.693232, 16.915350999999998, 17.244540999999998, 17.483745999999996, 17.754989999999996, 18.036790999999997, 18.321001999999996, 18.684720999999996, 18.964419999999997, 19.289192999999997, 19.612873999999998, 20.147647, 20.447416, 20.678095, 21.026619999999998, 21.716364, 22.022893, 22.709654, 23.03506, 23.287243, 23.575235, 24.180194999999998, 24.495063, 24.884862, 25.123496, 25.488704, 25.901809, 26.144993, 26.404412, 26.658467, 26.927649000000002, 27.231596000000003, 27.546044000000002, 27.870838000000003, 28.194109, 28.452064, 28.766236, 29.012024999999998, 29.335589, 29.619011999999998, 29.881232999999998, 30.347648, 30.60848, 30.945856, 31.195459, 31.634231, 31.968378, 32.492438, 32.816274, 33.480224, 33.852638, 34.12545, 34.362754, 34.599019000000006, 34.864501000000004, 35.09445100000001, 35.80715300000001, 36.116555000000005, 36.75919400000001, 37.04601800000001, 37.62029700000001, 37.94799700000001, 38.21272100000001, 38.76703300000001, 39.035449000000014, 39.42011100000001, 39.94325400000001, 40.19732400000001, 40.52864600000001, 40.780941000000006, 40.94004400000001];[0.164299, 0.287939, 0.5190170000000001, 0.743819, 0.97114, 1.177992, 1.418874, 1.928956, 2.161645, 2.544892, 2.857485, 3.407477, 3.814646, 4.055649, 4.329643, 4.560226, 4.811695, 5.285861000000001, 5.585299000000001, 5.844442000000001, 6.174181000000001, 6.404406000000001, 6.675732000000001, 6.907131000000001, 7.221620000000001, 7.439622000000001, 7.682590000000001, 7.989189000000001, 8.232507000000002, 8.586898000000001, 8.860789000000002, 9.108843000000002, 9.329091000000002, 9.586158000000001, 9.912363000000001, 10.195780000000001, 10.471024000000002, 10.731635000000002, 10.948764000000002, 11.171352000000002, 11.496440000000002, 11.786102000000001, 12.109526, 12.356643, 12.670774, 13.058085, 13.776426, 14.333188, 14.58821, 15.013563, 15.353845999999999, 15.608664, 15.871604, 16.174856, 16.452859999999998, 16.693232, 16.915350999999998, 17.244540999999998, 17.483745999999996, 17.754989999999996, 18.036790999999997, 18.321001999999996, 18.684720999999996, 18.964419999999997, 19.289192999999997, 19.612873999999998, 20.147647, 20.447416, 20.678095, 21.026619999999998, 21.716364, 22.022893, 22.709654, 23.03506, 23.287243, 23.575235, 24.180194999999998, 24.495063, 24.884862, 25.123496, 25.488704, 25.901809, 26.144993, 26.404412, 26.658467, 26.927649000000002, 27.231596000000003, 27.546044000000002, 27.870838000000003, 28.194109, 28.452064, 28.766236, 29.012024999999998, 29.335589, 29.619011999999998, 29.881232999999998, 30.347648, 30.60848, 30.945856, 31.195459, 31.634231, 31.968378, 32.492438, 32.816274, 33.480224, 33.852638, 34.12545, 34.362754, 34.599019000000006, 34.864501000000004, 35.09445100000001, 35.80715300000001, 36.116555000000005, 36.75919400000001, 37.04601800000001, 37.62029700000001, 37.94799700000001, 38.21272100000001, 38.76703300000001, 39.035449000000014, 39.42011100000001, 39.94325400000001, 40.19732400000001, 40.52864600000001, 40.780941000000006];{[2536521, 415257904],[9010811, 18792404],[3078427, 194393506],[2680297, 300663741],[3502577, 104383961],[2568057, 354799831],[3337667, 143087482],[4208263, 61566668],[2939537, 249357717],[3299663, 164784560],[3848407, 82121118],[4833693, 40026540],[2884053, 279144692],[3485097, 110525810],[3199597, 182239473],[3639923, 93491729],[4422603, 50828344],[5215287, 29252970],[2798067, 289697962],[3995463, 70814659],[2918247, 265817598],[2666241, 343976348],[3389727, 132279548],[2973631, 241263117],[3319527, 156259624],[3095907, 185840186],[3609087, 98538296],[4325113, 55227955],[4622291, 45483477],[5024731, 34708977],[3737877, 88181419],[5759033, 24009916],[2697777, 292110421],[3888937, 76678592],[2901533, 271054795],[2818017, 283853023],[3233253, 174969475],[4074097, 66124144],[3355147, 135021446],[2957017, 241291681],[3063527, 235446016],[3475387, 126764048],[3316377, 159547363],[3602483, 100970262],[4273907, 58552683],[4542281, 47945410],[4919177, 37357242],[4691791, 42619301],[5078197, 31218547],[5425277, 26536585],[6424935, 21350181],[3760163, 85234331],[3871457, 78616270],[2804287, 286264756],[3216147, 177582788],[3636157, 94818812],[2648761, 351080207],[3968647, 73863720],[4051347, 68343658],[4148537, 63591108],[4408873, 52641597],[2835123, 281239710],[2991597, 238549783],[3461657, 129175781],[2921397, 262529859],[4260193, 59163278],[4488337, 49291251],[4863391, 38355380],[4626057, 44156394],[5037147, 33354590],[4980707, 35618158],[3714827, 91686267],[5350687, 27854408],[6064387, 22670485],[3756397, 86561414],[3852173, 80794035],[6885457, 20055129],[3282183, 172874457],[5582537, 25234138],[3202417, 179994521],[4612327, 45969647],[4785511, 41387835],[3622817, 96126563],[3196197, 183427727],[3897973, 75069673],[4302363, 57302872],[4037633, 68954253],[4134823, 64201703],[3835067, 83428869],[4405107, 53968680],[4060383, 66734739],[3972413, 72536637],[4157873, 62479725],[2797683, 291106277],[5130217, 30292049],[3875223, 77289187],[4223607, 60798035],[4444967, 50025362],[4861029, 39171194],[4648421, 43353412],[5028497, 33546977],[3060707, 237690968],[4963439, 36661537],[3681663, 92771059],[5291227, 28549068],[5953863, 23329043],[5064483, 32499244],[6538635, 20699529],[6163263, 21987086],[3246967, 174337359],[7036025, 19416190],[5525943, 25899993],[2801467, 288509708],[4608561, 47296730],[4751701, 41936362],[5416317, 27170846],[5663737, 24570693],[3195813, 184836042],[4825043, 40218927],[4009177, 70204064],[4131057, 65528786],[4528567, 48556005],[3773877, 84623736],[4338827, 54617360],[4316077, 56692277]};{[12, 20, 93, 99, 103, 122],[0, 1, 9, 12, 16, 17, 18, 20, 31, 40, 48, 50, 55, 58, 63, 65, 78, 80, 85, 87, 90, 93, 94, 96, 103, 104, 109, 122, 131, 135, 149],[9, 12, 20, 65, 93, 103, 109, 122, 139],[9, 12, 20, 65, 93, 103, 122, 139],[12, 49, 63, 65, 93, 103, 109, 122, 139, 149],[12, 20, 65, 93, 103, 122, 139],[8, 9, 12, 20, 65, 93, 103, 109, 122, 139],[0, 1, 12, 17, 47, 49, 63, 65, 93, 103, 109, 112, 122, 139, 149],[8, 9, 12, 20, 65, 93, 103, 122, 139],[1, 11, 20, 49, 65, 93, 103, 109, 122, 131, 139],[9, 12, 17, 63, 65, 91, 93, 103, 109, 122, 139, 149],[0, 12, 18, 46, 47, 63, 65, 93, 103, 109, 112, 114, 122, 139, 149],[1, 9, 11, 20, 65, 93, 103, 122, 131, 139],[9, 12, 20, 63, 65, 93, 103, 109, 122, 139],[12, 20, 49, 65, 74, 93, 103, 109, 122, 139],[12, 46, 63, 65, 93, 103, 109, 122, 139, 149],[3, 12, 46, 47, 63, 65, 93, 103, 109, 112, 114, 122, 139, 149],[3, 12, 17, 40, 49, 63, 65, 80, 85, 93, 103, 104, 109, 114, 122, 139, 149],[12, 20, 49, 65, 77, 93, 103, 122, 139],[12, 46, 47, 63, 65, 93, 103, 109, 112, 122, 139, 149],[9, 12, 20, 65, 93, 94, 103, 122, 139],[12, 20, 49, 93, 99, 103, 122, 139],[5, 8, 12, 20, 65, 93, 103, 109, 122, 139],[8, 12, 16, 20, 49, 65, 93, 103, 122, 139],[9, 12, 20, 65, 93, 96, 103, 109, 122, 139],[12, 20, 49, 65, 93, 103, 109, 122, 139],[12, 13, 49, 63, 65, 93, 103, 109, 122, 139, 149],[3, 12, 46, 63, 65, 85, 93, 103, 109, 114, 122, 139, 149],[3, 9, 12, 17, 47, 63, 65, 93, 103, 104, 109, 112, 114, 122, 139, 149],[3, 9, 12, 17, 18, 47, 63, 65, 93, 103, 104, 109, 112, 114, 122, 139, 149],[12, 49, 63, 65, 93, 103, 109, 112, 122, 139, 149],[0, 9, 12, 17, 20, 40, 44, 47, 63, 65, 80, 91, 93, 94, 103, 109, 110, 122, 139],[12, 20, 49, 65, 93, 103, 122, 139],[12, 17, 49, 63, 65, 93, 103, 109, 112, 122, 139, 149],[1, 11, 20, 49, 65, 93, 103, 122, 131, 139],[12, 20, 47, 49, 65, 93, 103, 122, 139],[12, 20, 46, 65, 93, 103, 109, 122, 139],[3, 12, 17, 49, 63, 65, 85, 93, 103, 109, 122, 139, 149],[8, 12, 20, 49, 65, 93, 103, 109, 122, 139],[8, 12, 20, 49, 65, 93, 103, 122, 139],[8, 12, 13, 20, 49, 65, 93, 103, 122, 139],[8, 12, 20, 47, 49, 65, 93, 103, 109, 122, 139],[9, 12, 20, 65, 93, 94, 103, 109, 122, 139],[12, 59, 63, 65, 93, 103, 109, 122, 139, 149],[12, 17, 47, 49, 63, 65, 93, 103, 109, 112, 114, 122, 139, 149],[3, 12, 17, 49, 63, 65, 85, 93, 103, 104, 109, 114, 122, 139, 149],[3, 12, 46, 63, 65, 85, 93, 96, 103, 104, 109, 114, 122, 139, 146, 149],[3, 12, 17, 49, 63, 65, 85, 93, 103, 104, 109, 114, 122, 139, 146, 149],[3, 12, 17, 47, 49, 63, 65, 80, 93, 103, 104, 109, 112, 114, 122, 139, 149],[3, 12, 17, 30, 40, 47, 49, 63, 65, 80, 91, 93, 103, 104, 109, 122, 139, 149],[0, 9, 12, 17, 18, 40, 48, 55, 63, 65, 80, 91, 93, 94, 103, 104, 109, 122, 139, 140, 149],[12, 46, 47, 63, 65, 93, 103, 109, 122, 139, 149],[9, 12, 17, 63, 65, 93, 103, 109, 112, 122, 139, 149],[12, 13, 20, 49, 65, 93, 103, 122, 139],[12, 20, 47, 49, 65, 93, 103, 109, 122, 139],[9, 12, 17, 63, 65, 93, 103, 109, 122, 139, 149],[9, 12, 20, 93, 99, 103, 122, 139],[9, 12, 17, 47, 63, 65, 91, 93, 103, 109, 122, 139, 149],[3, 12, 17, 49, 63, 65, 93, 103, 109, 112, 122, 139, 149],[3, 12, 17, 47, 49, 63, 65, 91, 93, 103, 109, 122, 139, 149],[3, 12, 13, 46, 63, 65, 93, 103, 109, 112, 114, 122, 139, 149],[12, 20, 46, 65, 93, 103, 122, 139],[5, 8, 12, 20, 65, 93, 103, 122, 139],[8, 12, 13, 20, 49, 65, 93, 103, 109, 122, 139],[9, 12, 20, 65, 93, 96, 103, 122, 139],[12, 46, 47, 63, 65, 93, 103, 109, 112, 114, 122, 139, 149],[3, 12, 17, 49, 63, 65, 85, 93, 103, 109, 114, 122, 139, 146, 149],[3, 9, 12, 17, 47, 63, 65, 93, 96, 103, 104, 109, 112, 114, 122, 139, 149],[3, 12, 46, 47, 63, 65, 93, 103, 104, 109, 112, 114, 122, 139, 149],[0, 12, 18, 46, 47, 63, 65, 93, 103, 104, 109, 112, 114, 122, 139, 149],[3, 12, 17, 49, 63, 65, 80, 85, 93, 103, 104, 109, 114, 122, 139, 149],[12, 49, 63, 65, 91, 93, 103, 109, 122, 139, 149],[3, 12, 17, 40, 49, 63, 65, 80, 85, 90, 93, 103, 104, 109, 122, 139, 149],[0, 9, 12, 17, 18, 40, 47, 63, 65, 80, 91, 93, 94, 103, 104, 109, 122, 139, 140, 149],[9, 12, 17, 47, 63, 65, 93, 103, 109, 122, 139, 149],[12, 46, 63, 65, 91, 93, 103, 109, 122, 139, 149],[0, 1, 9, 12, 16, 17, 18, 40, 44, 48, 55, 58, 63, 65, 80, 91, 93, 94, 103, 104, 109, 122, 139, 149],[1, 9, 11, 20, 65, 93, 103, 109, 122, 131, 139],[0, 5, 9, 12, 17, 30, 40, 48, 63, 65, 80, 91, 93, 103, 104, 109, 122, 139, 149],[12, 13, 20, 49, 65, 93, 103, 109, 122, 139],[3, 12, 13, 46, 63, 65, 93, 103, 104, 109, 112, 114, 122, 139, 149],[0, 12, 17, 40, 49, 63, 65, 85, 93, 103, 104, 109, 114, 122, 139, 149],[12, 47, 49, 63, 65, 93, 103, 109, 122, 139, 149],[12, 20, 49, 65, 77, 93, 103, 109, 122, 139],[12, 46, 63, 65, 85, 93, 103, 109, 122, 139, 149],[3, 12, 46, 63, 65, 93, 103, 109, 112, 114, 122, 139, 149],[3, 12, 46, 63, 65, 93, 103, 109, 112, 122, 139, 149],[3, 12, 46, 47, 63, 65, 91, 93, 103, 109, 122, 139, 149],[12, 47, 49, 63, 65, 91, 93, 103, 109, 122, 139, 149],[3, 9, 12, 13, 17, 63, 65, 93, 103, 109, 112, 114, 122, 139, 149],[3, 12, 46, 63, 65, 85, 93, 103, 109, 122, 139, 149],[12, 46, 47, 63, 65, 91, 93, 103, 109, 122, 139, 149],[3, 12, 46, 47, 63, 65, 93, 103, 109, 112, 122, 139, 149],[12, 20, 59, 65, 93, 103, 122, 139],[3, 12, 17, 49, 63, 65, 80, 85, 93, 103, 104, 109, 114, 122, 139, 146, 149],[12, 46, 63, 65, 93, 103, 109, 112, 122, 139, 149],[3, 12, 17, 49, 63, 65, 85, 93, 103, 109, 122, 139, 146, 149],[0, 12, 17, 47, 49, 63, 65, 93, 103, 109, 112, 114, 122, 139, 149],[3, 12, 46, 47, 63, 65, 80, 93, 103, 109, 112, 114, 122, 139, 149],[0, 12, 17, 47, 49, 63, 65, 93, 103, 104, 109, 112, 114, 122, 139, 149],[3, 12, 18, 46, 47, 63, 65, 93, 103, 104, 109, 112, 114, 122, 139, 149],[8, 12, 20, 49, 65, 74, 93, 103, 122, 139],[0, 1, 12, 17, 49, 63, 65, 80, 85, 93, 103, 109, 114, 122, 139, 146, 149],[1, 12, 17, 49, 63, 65, 93, 103, 109, 122, 139, 149],[0, 12, 17, 49, 63, 65, 78, 80, 85, 93, 103, 104, 109, 122, 139, 146, 149],[0, 12, 17, 40, 44, 47, 49, 63, 65, 80, 91, 93, 103, 109, 110, 115, 122, 139, 149],[3, 12, 46, 47, 63, 65, 80, 93, 103, 104, 109, 112, 114, 122, 139, 149],[0, 9, 12, 16, 17, 18, 40, 44, 48, 55, 63, 65, 80, 91, 93, 94, 103, 109, 110, 122, 139, 149],[0, 9, 12, 17, 18, 40, 44, 48, 63, 65, 80, 91, 93, 94, 103, 109, 110, 122, 139, 149],[12, 17, 20, 49, 65, 93, 103, 109, 122, 139],[0, 1, 9, 12, 17, 18, 22, 40, 48, 55, 58, 63, 65, 78, 80, 91, 93, 94, 103, 104, 109, 122, 139, 149],[3, 12, 17, 40, 47, 49, 63, 65, 80, 91, 93, 103, 109, 110, 122, 139, 140, 149],[12, 20, 49, 65, 74, 93, 103, 122, 139],[3, 9, 12, 13, 17, 63, 65, 93, 103, 104, 109, 112, 114, 122, 139, 149],[3, 12, 17, 23, 49, 63, 65, 85, 93, 103, 104, 109, 114, 122, 139, 149],[0, 12, 17, 23, 47, 49, 63, 65, 80, 91, 93, 103, 104, 109, 122, 139, 140, 149],[0, 9, 12, 17, 40, 48, 63, 65, 80, 91, 93, 94, 103, 104, 109, 122, 139, 140, 149],[12, 20, 59, 65, 93, 103, 109, 122, 139],[3, 12, 18, 46, 47, 63, 65, 93, 103, 109, 112, 114, 122, 139, 149],[12, 17, 47, 49, 63, 65, 93, 103, 109, 112, 122, 139, 149],[3, 9, 12, 17, 47, 63, 65, 91, 93, 103, 109, 122, 139, 149],[3, 12, 46, 63, 65, 85, 93, 103, 104, 109, 114, 122, 139, 149],[12, 17, 47, 49, 63, 65, 93, 103, 109, 122, 139, 149],[3, 12, 17, 49, 63, 65, 85, 93, 103, 109, 114, 122, 139, 149],[3, 12, 17, 49, 63, 65, 93, 103, 109, 112, 114, 122, 139, 149]};False
