instance;problem;solver_name;front_strategy;solver_search_strategy;fzn_optimisation_level;threads;cores;solver_timeout_sec;minizinc_model;exhaustive;hypervolume;datetime;number_of_solutions;total_nodes;time_solver_sec;minizinc_time_fzn_sec;hypervolume_current_solutions;solutions_time_list;pareto_solutions_time_list;pareto_front;solutions_pareto_front;incomplete_timeout_solution_added_to_front
tokyo_bay_100;sims;gurobi;augmecon-coverage;free;1;12;6;24;mosaic_cloud3;False;4.701996501348917e+16;2025-04-24 09:47:32.078383;19;18.0;24;0;[np.float64(4.6662352413447544e+16), np.float64(4.698265851442846e+16), np.float64(4.700845611163308e+16), np.float64(4.7014237443987144e+16), np.float64(4.701527762636339e+16), np.float64(4.701771960023619e+16), np.float64(4.701802009120347e+16), np.float64(4.7018935345740136e+16), np.float64(4.7019109740148456e+16), np.float64(4.701911057624048e+16), np.float64(4.701928729526135e+16), np.float64(4.701969782256095e+16), np.float64(4.701970382197007e+16), np.float64(4.7019798130961224e+16), np.float64(4.701980116699359e+16), np.float64(4.701981177604715e+16), np.float64(4.701981191837315e+16), np.float64(4.701996501348917e+16)];[0.559885, 0.878158, 1.496622, 2.627665, 3.917487, 4.579158, 5.371169, 5.683434, 6.65751, 7.497666000000001, 7.780019, 8.058225, 9.200426, 10.123978000000001, 11.178599000000002, 11.463873000000001, 11.774603, 12.039224, 12.300397];[0.559885, 0.878158, 1.496622, 2.627665, 3.917487, 4.579158, 5.371169, 5.683434, 6.65751, 7.497666000000001, 7.780019, 8.058225, 9.200426, 10.123978000000001, 11.178599000000002, 11.463873000000001, 11.774603, 12.039224];{[9799942, 237783026],[11152208, 207326793],[9820962, 218404491],[10131262, 212741770],[9835892, 214882866],[10292818, 209900250],[10156598, 210535846],[10467028, 208564463],[9983182, 213705162],[10155442, 212018507],[10323458, 208669359],[10498148, 207936803],[9971822, 214354749],[10002752, 212971297],[10146832, 212389153],[10303888, 209358142],[10497698, 208248183],[10676778, 207614789]};{[2, 9, 10, 25, 26, 32, 42, 46, 49, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93, 97],[2, 9, 10, 25, 26, 31, 32, 36, 38, 42, 45, 46, 49, 52, 58, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 91, 92, 93, 97],[2, 9, 10, 25, 26, 31, 32, 42, 46, 49, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93],[2, 9, 10, 19, 25, 26, 32, 36, 42, 46, 49, 52, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93],[2, 9, 10, 25, 26, 32, 36, 42, 46, 49, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93],[2, 9, 10, 25, 26, 32, 36, 41, 42, 45, 46, 49, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93],[2, 9, 10, 25, 26, 32, 36, 42, 45, 46, 49, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93],[2, 9, 10, 25, 26, 32, 36, 42, 45, 46, 49, 52, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93, 97],[2, 9, 10, 25, 26, 32, 36, 42, 46, 49, 61, 62, 64, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93],[2, 9, 10, 25, 26, 32, 36, 42, 46, 49, 52, 61, 62, 63, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93],[2, 9, 10, 25, 26, 32, 36, 42, 45, 46, 49, 52, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93],[2, 9, 10, 25, 26, 32, 36, 42, 45, 46, 49, 52, 58, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93],[2, 9, 10, 25, 26, 28, 32, 36, 42, 46, 49, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93],[2, 9, 10, 25, 26, 32, 36, 42, 46, 49, 52, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93],[2, 9, 10, 25, 26, 32, 36, 41, 42, 46, 49, 51, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93],[2, 9, 10, 25, 26, 32, 36, 42, 45, 46, 49, 61, 62, 64, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93],[2, 9, 10, 25, 26, 32, 36, 42, 45, 46, 49, 57, 58, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93],[2, 9, 10, 25, 26, 32, 36, 38, 42, 45, 46, 49, 52, 58, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93]};False
tokyo_bay_100;sims;pls;None;None;None;1;1;96;None;False;0;2025-04-24 09:47:59;44;0;1;0;None;0;[0, 0, 0, 0.11655255, 0, 0.13149644, 0.3973468, 0, 0.05106289, 0, 0, 0.08386813, 0.06750201, 0, 0.099684276, 0, 0, 0, 0.22656557, 0, 0.16305038, 0, 0.18025716, 0, 0.21242239, 0.16303492, 0, 0.41349867, 0, 0.21240729, 0.42937908, 0.22655042, 0.22653553, 0, 0.7181895, 0.7317568, 0.27218178, 0.69265205, 0.731744, 0.2721627, 0.66837007, 0, 0.577346, 0.5884165];{[9799942, 237783026], [9820962, 218404491], [9835892, 214882866], [9964402, 214653137], [9971822, 214354749], [9972112, 214247270], [9979462, 214130547], [9983182, 213705162], [10002302, 213307212], [10002752, 212971297], [10131262, 212741770], [10135872, 212728186], [10138682, 212446947], [10146832, 212389153], [10153132, 212095843], [10155442, 212018507], [10156598, 210535846], [10292818, 209900250], [10300168, 209783527], [10303888, 209358142], [10323008, 208980739], [10323458, 208669359], [10459678, 208665563], [10467028, 208564463], [10483418, 208474912], [10488048, 208330795], [10497698, 208248183], [10497728, 208212392], [10498148, 207936803], [10498178, 207901012], [10634398, 207897216], [10641718, 207831907], [10641748, 207796116], [10676778, 207614789], [10676808, 207578998], [10813028, 207576663], [10820348, 207511354], [10820378, 207475563], [10956598, 207474230], [10984938, 207407023], [10984968, 207392673], [11152208, 207326793], [11152238, 207312443], [11320588, 207306695]};{[2, 9, 10, 25, 26, 32, 42, 46, 49, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93, 97], [2, 9, 10, 25, 26, 31, 32, 42, 46, 49, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93], [2, 9, 10, 25, 26, 32, 36, 42, 46, 49, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93], [2, 9, 10, 19, 25, 26, 32, 36, 42, 46, 49, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93], [2, 9, 10, 25, 26, 28, 32, 36, 42, 46, 49, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93], [2, 9, 10, 25, 26, 32, 36, 41, 42, 46, 49, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93], [2, 9, 10, 25, 26, 32, 36, 42, 46, 49, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93, 97], [2, 9, 10, 25, 26, 32, 36, 42, 46, 49, 61, 62, 64, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93], [2, 9, 10, 25, 26, 32, 36, 42, 46, 49, 57, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93], [2, 9, 10, 25, 26, 32, 36, 42, 46, 49, 52, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93], [2, 9, 10, 19, 25, 26, 32, 36, 42, 46, 49, 52, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93], [2, 9, 10, 25, 26, 32, 36, 42, 46, 49, 61, 62, 63, 64, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93], [2, 9, 10, 25, 26, 28, 32, 36, 42, 46, 49, 52, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93], [2, 9, 10, 25, 26, 32, 36, 41, 42, 46, 49, 51, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93], [2, 9, 10, 20, 25, 26, 32, 36, 42, 46, 49, 52, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93], [2, 9, 10, 25, 26, 32, 36, 42, 46, 49, 52, 61, 62, 63, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93], [2, 9, 10, 25, 26, 32, 36, 42, 45, 46, 49, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93], [2, 9, 10, 25, 26, 32, 36, 41, 42, 45, 46, 49, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93], [2, 9, 10, 25, 26, 32, 36, 42, 45, 46, 49, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93, 97], [2, 9, 10, 25, 26, 32, 36, 42, 45, 46, 49, 61, 62, 64, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93], [2, 9, 10, 25, 26, 32, 36, 42, 45, 46, 49, 57, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93], [2, 9, 10, 25, 26, 32, 36, 42, 45, 46, 49, 52, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93], [2, 9, 10, 25, 26, 32, 36, 41, 42, 45, 46, 49, 52, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93], [2, 9, 10, 25, 26, 32, 36, 42, 45, 46, 49, 52, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93, 97], [2, 9, 10, 25, 26, 32, 36, 42, 45, 46, 49, 52, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93, 94], [2, 9, 10, 25, 26, 31, 32, 36, 42, 45, 46, 49, 52, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93], [2, 9, 10, 25, 26, 32, 36, 42, 45, 46, 49, 57, 58, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93], [2, 9, 10, 25, 26, 32, 36, 42, 45, 46, 49, 51, 57, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93], [2, 9, 10, 25, 26, 32, 36, 42, 45, 46, 49, 52, 58, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93], [2, 9, 10, 25, 26, 32, 36, 42, 45, 46, 49, 51, 52, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93], [2, 9, 10, 25, 26, 32, 36, 41, 42, 45, 46, 49, 51, 52, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93], [2, 9, 10, 25, 26, 32, 36, 42, 45, 46, 49, 52, 58, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93, 97], [2, 9, 10, 25, 26, 32, 36, 42, 45, 46, 49, 51, 52, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93, 97], [2, 9, 10, 25, 26, 32, 36, 38, 42, 45, 46, 49, 52, 58, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93], [2, 9, 10, 25, 26, 32, 36, 38, 42, 45, 46, 49, 51, 52, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93], [2, 9, 10, 25, 26, 32, 36, 38, 41, 42, 45, 46, 49, 51, 52, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93], [2, 9, 10, 25, 26, 32, 36, 38, 42, 45, 46, 49, 52, 58, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93, 97], [2, 9, 10, 25, 26, 32, 36, 38, 42, 45, 46, 49, 51, 52, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93, 97], [2, 9, 10, 25, 26, 32, 36, 38, 41, 42, 45, 46, 49, 51, 52, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93, 97], [2, 9, 10, 25, 26, 31, 32, 36, 38, 42, 45, 46, 49, 52, 58, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93, 97], [2, 9, 10, 25, 26, 31, 32, 36, 38, 42, 45, 46, 49, 51, 52, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 92, 93, 97], [2, 9, 10, 25, 26, 31, 32, 36, 38, 42, 45, 46, 49, 52, 58, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 91, 92, 93, 97], [2, 9, 10, 25, 26, 31, 32, 36, 38, 42, 45, 46, 49, 51, 52, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 91, 92, 93, 97], [2, 9, 10, 25, 26, 31, 32, 36, 37, 38, 42, 45, 46, 49, 51, 52, 61, 62, 66, 69, 72, 75, 79, 80, 81, 82, 83, 84, 85, 86, 89, 91, 92, 93, 97]};False
